actor_id,name,gender,birthday,deathday,movie_ids,age
1059294,Karen Poulsen,1,1881-05-10,1953-02-15,"{157856, 176769, 211649, 47264, 358336, 423206, 279271, 367591, 189804, 114701, 1389361, 367601, 188913, 358324, 221207, 73271, 301271, 455327}",71
1059772,Rodrigo DeMedeiros,2,1970-10-09,,{114840},54
1061943,Hilmar Guðjónsson,2,1981-07-18,,{960206},43
1062279,Lise-Lotte Rao,1,1962-04-01,,{56889},62
1065721,Burkhard Forstreuter,2,1959-03-09,,{20458},65
1065730,Henrik Ipsen,2,1966-12-01,,"{20458, 629034, 714895, 712018, 708505, 14173}",58
1065735,Anders Valentinus Dam,2,1970-12-27,,"{118946, 20389, 20458, 54666, 48790, 43032, 15967}",54
1066130,Lars Thiesgaard,2,1959-03-07,,"{714432, 414050, 706243, 132313, 86985, 710513, 254201, 104733}",65
1066196,Åke Engfeldt,2,1913-11-01,1977-03-13,"{50584, 76321}",63
1066792,Annegrethe Nissen,1,1932-03-08,2013-02-23,"{41985, 358251, 684463, 368275, 1179965}",80
1066802,Inger Sundh,1,1946-02-28,,{214384},78
1068313,Johan H:son Kjellgren,2,1959-01-06,,{128900},65
1068887,Thomas Baldus,2,1969-10-25,,"{57272, 118946}",55
1068891,Sami Darr,2,1978-01-07,,"{118946, 33411, 19814, 1371209, 20458, 914346, 48748, 375790, 375182, 863070}",46
1068893,Peter Pilegaard,2,1972-10-31,,"{118946, 19177, 1148138, 705066, 308723}",52
1069590,Marcuz Jess Petersen,2,1998-05-24,,"{655713, 198436, 310602, 48748, 314285, 552211}",26
1069591,Tina Bilsbo,1,1972-06-05,,"{655713, 310602, 48748}",52
1069593,Mads Lisby,2,1974-05-23,,"{957176, 655713, 48748}",50
1069595,Anne Moen,1,1982-12-18,,"{48748, 15957}",42
1069765,Lotta Tejle,1,1960-03-17,,{15844},64
1071485,Maja Muhlack,1,1977-05-25,,"{713475, 19814, 724616, 714409, 336880, 716050, 711794, 710587, 715676, 421789, 716062, 52669}",47
1071488,Barbara Zatler,1,1980-11-07,2019-07-07,"{84344, 48748, 52669}",38
1072765,Mary Parker,1,1902-11-03,,{1235153},122
1073084,Carl Fischer,2,1876-10-09,1953-08-07,"{358336, 222913, 218016, 184003, 218019, 423300, 358310, 155718, 254951, 358245, 455967, 1162511, 264432, 282006, 1210713, 221181, 183998, 183967}",76
1073181,Brigitte Christensen,1,1957-06-28,,"{484915, 15844}",67
1073841,Einar Hanson,2,1899-06-14,1927-06-03,{749194},27
1074060,Erik Madsen,2,1975-09-03,,{103839},49
1074440,Søren Lenander,2,1961-04-17,,"{54626, 416774, 15828, 957176, 22137, 639514, 121500, 155743}",63
1074515,Stina Berg,1,1869-10-21,1930-10-05,"{1399322, 691757, 1399311}",60
1076809,Luka Peroš,2,1976-10-28,,{287491},48
1077289,Laura Winther Møller,0,1996-01-25,,"{886395, 103839}",28
1077853,Anthony Michael,2,1952-01-18,1990-02-15,"{168777, 21282, 155755, 367599}",38
1078371,Yadigar Ejder,2,1951-10-05,1991-03-04,{72018},39
1078977,Laurits Munch-Petersen,2,1973-07-19,,"{521052, 15821, 704527}",51
1078979,Danica Ćurčić,1,1985-08-27,,"{716291, 518245, 1033894, 288585, 274826, 346763, 571466, 650031, 656946, 710516, 335573, 106328, 254201, 433082, 958234, 316444, 1082462}",39
1078980,Johannes Nymark,2,1986-01-21,,"{995169, 287491, 523561, 826989, 523565, 106328, 567066, 1028795, 335582, 103839}",38
1079281,Cecília Guimarães,1,1927-05-28,2021-02-02,{185131},93
1079282,Adelaide João,1,1921-07-27,2021-02-03,{185131},99
1079901,Gunnar Sommerfeldt,2,1890-09-04,1947-08-30,"{1273168, 683794, 1328210, 238422, 301271, 628093}",56
1079902,Ragna Wettergreen,1,1864-09-19,1958-06-27,"{1389753, 1224411}",93
1079967,Torben Chris,2,1977-02-13,,"{110400, 295968, 1402948, 811815, 660040, 351885, 548594, 982323, 375412, 495156, 432603, 543067}",47
1080028,Lucas Hansen,2,1979-04-24,,{353614},45
1080217,Christian Lund,2,1943-09-07,2007-01-08,{335490},63
1080366,Janus Nabil Bakrawi,2,1974-12-23,,"{477799, 46823, 213993, 710958, 1268847, 155761, 545330, 32947, 335573, 1207126, 15831, 43032}",50
1080653,Rafael Pettersson,2,1976-12-22,,{607528},48
1081068,Tinna Hrafnsdóttir,1,1975-08-25,,{659370},49
1083424,Tadeusz Szymków,2,1958-03-30,2009-01-10,{196603},50
1086475,Michael Bille Frandsen,2,1968-08-11,,"{422931, 48748, 367566, 168510}",56
1086476,Marianne Moritzen,1,1959-03-16,,"{532354, 174211, 128900, 203979}",65
1086977,A.W. Sandberg,2,1887-05-22,1938-03-27,"{1389776, 128374}",50
1086978,Karina Bell,1,1898-09-26,1979-06-05,"{646048, 702721, 358336, 35075, 702723, 702725, 184003, 621322, 749194, 1258573, 478353, 128372, 341656, 1279611, 1073052, 646045}",80
1086979,Kate Fabian,1,1870-10-06,1929-04-08,"{646048, 941219, 1273348, 854473, 998185, 238540, 1142700, 233264, 1210641, 128372, 1210709, 238679, 866456, 1476700, 646045, 279230}",58
1086981,Olga Belajeff,1,1900-03-15,1976-01-01,"{641632, 128374, 344383}",75
1086983,Aage Bendixen,2,1887-06-16,1973-12-30,"{1470049, 241061, 682920, 998185, 56843, 374157, 1444600, 422012, 202546, 935604, 735989, 128374, 356852, 837528, 150716, 221181}",86
1086984,Egill Rostrup,2,1876-03-16,1940-08-03,"{834658, 1224390, 817288, 749194, 128374, 522999, 344383}",64
1086985,Gorm Schmidt,2,1897-12-29,1957-09-29,"{964032, 1399311, 1235153, 1296054, 128374, 341656, 1399322, 1279611, 422012}",59
1086986,Frantz Stybe,2,1894-10-14,,{128374},130
1087000,Nicolai Jandorf Klok,2,1980-03-14,,"{16032, 480536, 442438, 482185, 1466191, 1205456, 629138, 957176, 15836}",44
1087001,Jesper Hyldegaard,2,1961-01-18,,"{16032, 15840, 15842, 6498, 335490, 442438, 477799, 1178058, 62510, 123825, 308409, 211005}",63
1089462,Ingrid Sattes,1,1967-01-01,,{653312},57
1089594,Stefan Ekman,2,1944-11-11,,{454834},80
1090062,Sarah-Sofie Boussnina,1,1990-12-28,,"{112293, 254201, 392711, 446029, 353172, 766105, 84410, 381630}",34
1090063,Mette Gregersen,2,1989-07-27,,"{14896, 1025812, 15929, 84410, 15837}",35
1090744,Else kornerup,1,1917-07-05,1988-12-04,"{155748, 41989, 99430, 187239, 81574, 269192, 52490, 1436303, 54610, 326387, 54619, 81596}",71
1090808,Joseph Goebbels,2,1897-10-29,1945-05-01,{653312},47
1091534,Michael Poulsen,2,1975-04-01,,{568455},49
1091536,Jon Larsen,2,1970-07-13,,{568455},54
1093537,Hanna Ralph,1,1888-09-25,1978-03-25,{817288},89
1093644,Saswata Chatterjee,2,1970-12-19,,{511175},54
1095754,Knud Hallest,2,1909-05-12,1991-09-04,"{18567, 264456, 405897, 52490, 342797, 56845, 1178129, 21266, 326164, 56854, 73370, 56863, 60451, 358310, 56871, 51498, 56749, 221998, 37551, 57267, 1179833, 52545, 253507, 54601, 73162, 366922, 151628, 59725, 73168, 73172, 326102, 60506, 56668, 54620, 50781, 357346, 54630, 188913, 326389, 132726, 252794}",82
1095755,Else-Marie Juul Hansen,1,1904-10-19,2003-08-12,"{11392, 746757, 161925, 100617, 1538957, 33937, 98071, 56858, 47267, 60451, 33445, 73254, 107301, 221998, 684463, 454834, 56887, 456631, 257337, 206650, 81594, 455485, 54589, 28993, 454853, 366922, 252490, 151628, 54616, 41432, 54620, 132573, 127071, 54630, 248817, 252786, 326389, 372086, 52607}",98
1095757,Else Hvidhøj,1,1937-11-21,1987-09-13,"{19650, 54630, 1179911, 1179760, 852690, 73172}",49
1095775,Dianna Vangsaa,1,1945-06-06,,"{41987, 161517}",79
1095801,Preben Mahrt,2,1920-07-28,1989-12-19,"{41600, 46722, 95492, 264458, 173834, 56845, 81422, 56852, 56854, 56858, 73370, 56864, 56865, 47266, 47267, 47265, 161827, 47270, 33442, 56871, 358312, 40361, 455082, 53029, 149932, 629036, 546990, 73253, 49710, 308915, 454325, 84021, 56888, 286395, 358335, 252736, 19650, 253507, 187844, 357323, 151628, 72145, 151634, 252756, 682203, 132573, 73184, 46699, 155757, 445934, 264432, 61297, 52596, 46840, 179454}",69
1096115,Flemming Larsen,2,1951-06-08,2016-08-18,"{132753, 24620}",65
1096143,Edouard Mielche,2,1905-08-08,1969-02-18,"{207255, 445921, 56861, 34181, 53029, 367591, 456775, 454762, 56843, 852690, 358259, 54619, 356853, 456759, 53019, 50781, 638398}",63
1096153,Anne Jerichow,1,1934-02-08,2004-11-20,{54619},70
1096155,Ludvig Brandstrup,2,1892-08-20,1949-06-27,"{357882, 56861, 324162, 455895}",56
1096156,Connie Meiling,1,1930-11-29,,"{251746, 241061, 264456, 297450, 173853, 221181, 253852, 56861}",94
1096885,Claus Bender Mortensen,2,1969-03-26,,"{1436212, 185061}",55
1096886,Thomas Sigsgaard,2,1966-07-20,,"{1436212, 185061}",58
1096887,Thomas Elholm,2,1969-07-15,,"{1436212, 185061}",55
1096916,Morten Stig Christensen,2,1958-12-27,,{185061},66
1098420,Guglielmo Inglese,2,1892-11-24,1962-01-01,{132753},69
1098483,Niels Gråbøl,2,1966-08-11,,{42771},58
1098498,Erni Arneson,1,1917-09-12,2006-12-08,"{232201, 60449, 183975, 46255, 403507, 357302, 52549, 187849, 179402, 357323, 169038, 367566, 218961, 228697, 96860, 3549, 54628, 455017, 264432, 358259, 368250, 358268, 11391}",89
1098502,Elsebet Knudsen,1,1936-02-05,,"{264464, 279218, 54628}",88
1098508,Poul Clemmensen,2,1922-01-06,1998-09-16,"{54628, 187239, 41929, 221998, 72145, 852690, 262100, 60469, 176600, 46841, 121530, 53276, 849149}",76
1098511,Thorkild Demuth,2,1927-03-28,2017-06-03,"{15952, 325971, 54628, 1178286}",90
1098516,Benny Juhlin,2,1925-09-09,2010-01-07,"{41986, 41990, 18567, 33420, 101773, 21266, 56856, 1117100, 37551, 180401, 330038, 278076, 252740, 1179844, 187846, 54599, 710608, 41432, 54628, 24956}",84
1098520,Valdemar Schiøler Linck,2,1878-10-26,1952-09-06,"{157856, 176769, 1008448, 306276, 1279623, 854473, 187849, 72139, 281838, 1162511, 56880, 73166, 151630, 183967}",73
1098521,Jacoba Jessen,1,1888-12-23,1978-01-07,"{174593, 238889, 1197165, 56880, 342801, 563411, 128372, 866455, 149983}",89
1098523,Elith Foss,2,1911-08-08,1972-04-19,"{41985, 423300, 41990, 342797, 56855, 1310877, 455327, 47269, 358310, 33447, 56880, 187321, 1435196, 183997, 211649, 155718, 1435334, 132554, 72139, 655183, 709457, 50781, 167916, 155757, 188913, 357874}",60
1098524,Gunnar Lemvigh,2,1909-03-28,1979-11-08,"{41985, 423300, 41989, 100617, 102544, 1178129, 33936, 56852, 282006, 207255, 56856, 173853, 1179806, 47265, 73253, 73254, 183975, 107301, 51498, 684463, 56880, 37551, 19642, 150716, 455485, 52542, 152387, 54596, 155718, 54605, 151630, 59725, 629072, 176593, 455501, 72144, 73174, 330074, 176604, 50781, 849121, 206819, 252777, 454762, 358251, 357874, 356853, 52598, 52600}",70
1100011,Slimane Dazi,2,1960-05-16,,{538715},64
1102063,Jan Halldoff,2,1939-09-04,2010-07-23,{308889},70
1102676,Teresa Sawicka,1,1949-06-01,,{196603},75
1104951,Joi Johannsson,2,1971-11-23,,{305638},53
1105395,Liva Weel,1,1897-12-31,1952-05-22,"{332072, 72139, 445934, 281838, 218960, 56884, 644630, 455895}",54
1105398,Betty Söderberg,1,1910-11-06,1993-10-27,"{454853, 253509, 155718, 279271, 297450, 93203, 56884, 358324, 252791}",82
1105399,Børge Munch Petersen,2,1901-03-15,1942-08-21,"{357882, 253509, 56884, 367605}",41
1105402,Robert Schmidt,2,1882-04-27,1941-11-17,"{631555, 749194, 357012, 238743, 341656, 147621, 238766, 787890, 56884, 233270, 72139, 238555, 834656, 813285, 983911, 821352, 367601, 801522, 128372, 238454, 617599}",59
1105403,Knud Rassow,2,1881-05-15,1952-03-03,"{631558, 801520, 238738, 56884, 1303322}",70
1105404,Christian Schrøder,2,1869-07-13,1940-12-10,"{423300, 1255685, 264456, 264457, 766733, 357012, 683798, 837528, 803096, 650394, 173853, 616863, 691757, 1053742, 283312, 202546, 56884, 1389372, 1296061, 279230, 183998, 222913, 238148, 1224390, 155718, 1210569, 629207, 641624, 238171, 740956, 252765, 252777, 539762, 356852, 606072, 179835}",71
1105784,Kristo Ferkic,2,1998-08-17,,{488368},26
1106062,Arne Weel,2,1891-01-15,1975-10-02,"{941218, 641634, 253507, 56866, 616066, 625385, 173834, 821356, 77133, 1210287, 778032, 624017, 1255697, 664339, 238454, 304858, 701819}",84
1106064,Holger Hansen,2,1984-03-30,1965-05-08,"{56866, 56885, 59725, 455967}",-19
1106067,Suzanne Bech,1,1936-06-30,,"{47267, 456522, 56854, 60473, 56858, 221214}",88
1106068,Grethe Mogensen,1,1937-05-25,,"{41985, 47267, 1154407, 366922, 423183, 326389, 20661, 52600, 251258, 1310877}",87
1106069,Birte Størup Hansen,1,1934-07-28,,{56668},90
1106160,Holger Perfort,2,1925-06-09,2023-04-29,"{12549, 161925, 142473, 15499, 357005, 1178129, 1408922, 71844, 12711, 76457, 12592, 15537, 330038, 11832, 187846, 169038, 41680, 176596, 15830, 100570, 96860, 286438, 12269, 72430, 710637, 256115, 22137, 22140}",97
1106582,Amin Jensen,2,1970-01-22,,"{453863, 122868, 55574, 563439}",54
1106964,Jan Bijvoet,2,1966-12-28,,{538715},58
1106994,August Blom,2,1869-12-26,1947-01-10,"{297448, 232989, 963750}",77
1108723,Fady Elsayed,2,1993-09-15,,{607528},31
1110937,Amalie Dollerup,1,1986-04-05,,"{471724, 62511, 206421, 141143, 1098811}",38
1111176,Lisa Carlehed,1,1979-07-15,,"{527745, 139682, 631491, 659940, 322664, 647145, 519464, 1173992, 1078249, 446029, 741103, 660784, 639514, 456055, 957176, 1118938}",45
1112410,Sieger Sloot,2,1977-10-31,,{833339},47
1114530,Asta Esper Hagen Andersen,1,1919-07-19,2012-06-24,"{33412, 460281, 16033, 455082, 725937, 56885, 323381, 11832, 5177, 52545, 73155, 358346, 169038, 176600, 414054, 161517, 710637, 155762, 326388, 1292917, 259193}",92
1114985,Oscar Ljung,2,1909-09-06,1999-04-29,"{46840, 41985}",89
1115153,Guri Richter,1,1917-07-07,1995-08-21,"{73253, 423206, 358345, 455082, 183979, 357293, 367599, 212242, 701819, 41432, 264794, 53018, 748029}",78
1115156,Peter Reichhardt,2,1967-01-07,,"{155714, 10180, 73253, 73254, 16039, 73448, 975303, 456619, 4972, 16014, 438161, 707735, 1023}",57
1116454,Anne Grete Nissen,1,1946-12-14,2018-05-01,"{76321, 24943}",71
1116456,Niels Borksand,0,1943-10-11,,"{76321, 57256, 212242, 49302, 710615, 76314, 160055}",81
1116458,Niels Dybeck,2,1936-07-13,2003-04-11,"{76321, 41986}",66
1116665,Gert Bastian,2,1915-08-22,1987-06-26,"{12231, 286439, 33447, 286506, 1436234, 15498, 11832}",71
1117002,Bodil Miller,1,1928-04-14,2017-09-16,"{221214, 21266, 56883, 73175, 46840, 73370, 144030}",89
1119020,Marie Ejlersen,1,1892-08-01,,{454325},132
1119435,Anne Oppenhagen Pagh,1,1974-04-25,,"{33412, 126250, 16014, 56314, 23294}",50
1119436,Michel Castenholt,2,1956-07-09,,"{6498, 33412, 102, 716297, 115479, 56311}",68
1119437,Mette Marckmann,1,1967-04-04,,"{33412, 62511, 20018, 882036, 22137, 707645}",57
1119438,Stig Hoffmeyer,2,1940-05-27,2022-11-25,"{33412, 1179525, 1440138, 98071, 221210, 33438, 1436320, 341537, 56993, 629156, 47141, 57256, 776876, 37549, 274990, 62511, 1838, 44716, 430768, 875180, 244918, 655297, 84034, 187846, 368198, 367689, 270668, 72018, 710615, 331614, 315999, 6498, 1000930, 56036, 55148, 179692, 155761, 138099, 263540, 42613, 586742}",82
1119442,Malin Birch-Jensen,1,1952-10-17,,{197958},72
1120294,Tomasz Zaliwski,2,1929-12-15,2006-07-13,{196603},76
1121237,Jeanette Swensson,1,1945-07-21,,"{33442, 262247, 24943, 41432, 24953, 24954, 187194, 24958}",79
1122766,Gösta Engström,2,1939-12-11,,{737564},85
1122814,Marie Caroline Schjeldal,1,1977-04-14,,"{33283, 710637, 16014, 15149, 32947, 15959}",47
1122815,Stefania Omarsdottir,1,1976-09-04,,"{466864, 13626, 305638, 15959}",48
1122817,Laila Andersson,1,1938-05-28,2021-11-02,"{1179833, 710637, 323381, 49207, 15959, 56889, 72538, 217214, 160415}",83
1122818,David Garmark,2,1972-02-10,,"{704520, 562531, 15959}",52
1122831,Stanislav Sevcik,2,1971-05-01,,"{33411, 195365, 39118, 14897, 490033, 246933, 15959, 15932}",53
1122833,Jan Tjerrild,2,1965-01-31,,"{1290697, 562510, 809359, 710831, 181586, 15959, 639514, 716062, 103839}",59
1123821,Trine Gadeberg,1,1969-01-30,,"{1398817, 1460164, 1154054, 913319, 703822, 1218742, 49403, 142332}",55
1125871,Jens Arentzen,2,1958-03-02,2022-11-22,"{128900, 116357, 33415, 33416, 1179911, 686225, 221594, 1436320, 160810, 374187, 225331, 323381, 709439, 29000, 367689, 535253, 14173, 138099, 23294}",64
1126205,Jørgen Roos,2,1922-08-14,1998-09-13,"{147598, 66133, 176606}",76
1127300,Rikke Mølgaard,1,1973-08-19,,{148206},51
1127301,Yasmin Elvira Steenholdt,1,1969-06-06,,{148206},55
1127440,Isidor Torkar,2,1960-08-17,,"{27520, 160805, 148335}",64
1127442,Christoffer Barnekov,2,1940-04-13,2018-01-05,{148335},77
1127450,Pernille Grumme,1,1946-10-24,,"{160805, 24953, 358346, 1178250, 1428972, 519594, 280014, 148335, 1178036, 176600, 460281, 24954}",78
1127462,Ulla Gottlieb,1,1945-03-31,,"{84652, 254735, 148335, 330074, 160415}",79
1127466,Troels II Munk,2,1944-10-19,2023-06-23,"{12549, 1424530, 368275, 1179550, 11174, 454834, 57906, 20661, 15928, 1224893, 218943, 29000, 710615, 72538, 3549, 155743, 56036, 148335, 155760, 42613, 56314, 206844}",78
1127467,Carl Press,2,1948-06-06,2013-04-07,{148335},64
1127468,Christer Sjögren,2,1950-04-06,,{148335},74
1129187,Karen Caspersen,1,1890-08-21,1941-05-14,"{176769, 241061, 748070, 749194, 342794, 252748, 478353, 367601, 128372, 522999, 341656, 218971, 646045}",50
1129893,Ferdinand Bonn,2,1861-12-20,1933-09-24,"{1389753, 1224411, 1377125}",71
1130836,Ruben Søltoft,2,1987-08-17,,"{295968, 401997, 487063, 451673, 1490494}",37
1132198,Wilson Grey,2,1923-12-10,1993-10-03,{388800},69
1132567,Hanne Løye,1,1932-11-19,,"{206819, 12549, 53029, 12712, 155757, 12592, 15539, 1179833, 187194, 11389}",92
1132670,Ole Wegener,2,1936-12-18,,"{341536, 41985, 41986, 59725, 1310877}",88
1134552,Gitte Hænning,1,1946-06-29,,"{124965, 62512, 54619, 455485, 198783}",78
1134755,Marijke Mann,1,1937-12-19,,{154011},87
1134901,Peter Kær,2,1961-01-15,,"{238199, 312999}",63
1136913,Phie Ambo,1,1973-12-06,,{1104430},51
1137870,Jan Jankowski,2,1961-06-02,,{196603},63
1137969,Robert Broberg,2,1940-07-02,2015-07-21,{341537},75
1138206,Erwin Anton Svendsen,2,1934-07-29,2020-06-02,"{156961, 24620, 308725}",85
1138890,Tadeusz Wojtych,2,1931-08-10,2021-07-09,{196603},89
1139014,Kadir Savun,2,1926-08-15,1995-10-10,{72018},69
1139730,Steffen Brandt,2,1953-06-14,,"{1384466, 158371}",71
1139734,Tina Dickow,1,1977-10-14,,"{1298219, 158371, 331397}",47
1139735,Kira Skov,1,1976-06-06,,"{158371, 1514133}",48
1139738,Camille Jones,1,1973-06-25,,{158371},51
1139848,Emilian Kamiński,2,1952-07-10,2022-12-26,{196603},70
1140106,Bodil Ipsen,1,1889-08-30,1964-11-26,"{834656, 941218, 356997, 423206, 869608, 269192, 73166, 252757, 57145, 127071}",75
1140107,Lau Lauritzen Sr.,2,1878-05-13,1938-07-02,"{179835, 1113677}",60
1140262,Clara Christiansson Drake,1,1999-09-17,,{741101},25
1140881,Christian Potalivo,2,1979-02-18,,"{84034, 71844, 53693, 159286}",45
1141084,Emilie Kruse,1,1993-05-19,,"{706243, 724614, 159432, 741103, 1032176, 59190, 706105, 1118938, 706299, 712028}",31
1141086,Vic Carmen Sonne,1,1994-04-23,,"{514692, 1030919, 705420, 406808, 77471, 519464, 490033, 396340, 90682, 1232827, 396348, 396352, 396355, 515653, 335942, 159432, 960206, 490726, 466172}",30
1142649,Jimmy Sterman,2,1947-08-30,,{160413},77
1142650,Ninja Tholstrup,1,1936-09-03,,"{363971, 160413}",88
1142651,Lea Risum Brøgger,1,1956-02-12,,"{755044, 33416, 62511, 33363, 22137}",68
1142662,Michael Hardinger,2,1948-11-30,,"{218968, 445976, 1514732, 1514745}",76
1142664,Rasmus Schwenger,2,1969-05-31,,{218968},55
1142670,Peter Hoffmeyer,2,1979-08-12,,"{199755, 60475}",45
1142671,Jacob Rasmussen,2,1981-07-07,,{60475},43
1143305,Peter Belli,2,1943-06-19,2023-06-08,"{54626, 37508, 168772, 160805, 716297, 252747, 285643, 16016, 56314, 708539, 36700, 85213}",79
1144325,Per Lauesgaard,2,1927-06-22,1960-03-06,"{19650, 155748, 56877, 60464, 56885, 19639}",32
1144342,Puk Schaufuss,1,1943-09-15,,"{161925, 1435206, 358346, 39117, 62511, 73168, 1179568, 225331, 389407}",81
1145462,David Bredin,2,1973-12-21,,{1372184},51
1147063,Helle Fastrup,1,1951-11-06,2022-04-15,"{60449, 33411, 57909}",70
1147067,Jarl Forsman,2,1952-04-06,,"{365632, 123968, 210819, 12549, 232201, 16043, 62511, 155760, 377715, 263540, 218871, 707735, 1030009, 718267, 358172}",72
1147081,Hassan El Sayed,2,1965-09-03,,"{293450, 476243}",59
1147089,Aase Hansen,1,1935-01-13,1993-02-25,"{41990, 203979, 20661, 269974, 1178072, 259193}",58
1147091,Troels Munk,2,1925-07-25,2016-08-29,"{357874, 96860, 81582, 11174}",91
1147093,Elga Olga Svendsen,1,1906-04-14,1992-07-26,"{1255680, 95492, 264456, 264457, 740748, 342797, 357012, 98073, 16039, 166701, 20661, 183998, 1008448, 72137, 41432, 251746, 306276, 455909, 357871, 52596, 628087, 221182}",86
1147401,Elsebeth Nielsen,1,1957-12-13,,"{33348, 1176744, 46859, 310130, 15834}",67
1147411,Peter Jorde,2,1964-07-13,,"{562531, 232201, 46859, 1178520, 1178333, 33438}",60
1147428,Louise Clausen,0,1971-12-31,,"{341537, 46859, 452}",53
1147900,Erik Kühnau,2,1932-05-02,2022-07-04,"{41985, 41986, 60451, 252747, 69018, 279218, 1143315, 100570, 100573}",90
1147906,Karen Wegener,1,1935-04-27,2012-03-29,"{795365, 11174, 59725, 52598, 1450494}",76
1148103,Chris Ryman,2,1971-09-09,,{233176},53
1148307,Emanuel Gregers,2,1881-12-28,1957-03-21,"{238404, 356997, 757850, 756906, 238443, 219787, 886573, 281838, 478353, 1338520, 941210}",75
1148310,Lis Smed,1,1914-11-27,1944-11-24,"{218016, 187329, 456772, 423206, 342794, 183979, 342797, 166701, 306541, 73165, 357302, 357015, 221181}",29
