actor_id,movie_ids,adult,also_known_as,biography,birthday,deathday,gender,homepage,imdb_id,known_for_department,name,place_of_birth,popularity,profile_path
1438177,{98071},False,[],,,,0,,nm0334471,Acting,Freddy Gråkjær,,0.0,
1438183,"{379342, 1451215, 308725, 100570, 1179550}",False,[],,1945-05-19,1985-08-09,1,,nm1026280,Acting,Anne Birch,"Nørresundby, Danmark",0.0286,/rb9ZJXY6CQ2fEZLKR1TR6Cez8mt.jpg
1438184,"{1179844, 1179911, 142504, 252747, 139, 1178286, 1179920, 41680, 368310, 100570}",False,[],,1942-05-02,,2,,nm0617941,Acting,Ole Møllegaard,,0.0648,/tzGP9p0Tdh57ReI4xwrQPUcc8kV.jpg
1438185,{100570},False,[],,,,0,,nm0628690,Acting,Ole Nezer,,0.0,
1438186,{100570},False,[],,,,0,,nm0956099,Acting,Finn Ziegler,,0.0071,
1438187,"{100570, 251707, 1179950}",False,[],,1935-08-21,2006-07-22,2,,nm0676772,Acting,Benny Petersen,"København, Danmark",0.0071,
1438188,{100570},False,[],,,,0,,nm0899120,Acting,Jacob Vinterberg,,0.0,
1438189,"{41680, 100570, 328309}",False,[],,1944-06-22,1999-12-01,1,,nm0624250,Acting,Charlotte Neergaard,"København, Danmark",0.0143,
1438191,{330074},False,[],,,,0,,nm0917276,Acting,Claus Weeke,,0.0,
1438192,{330074},False,[],,,,0,,,Acting,Kasper Brydesen,,0.0,
1438193,{57911},False,[],,,,0,,nm0414744,Acting,Kirsten Jacobsen,,0.0,
1438194,{57911},False,[],,,,0,,,Acting,Hartvig Bendixen,,0.0,
1438195,"{755044, 95491, 1178036, 308725}",False,[],,1945-11-19,,1,,nm0398348,Acting,Annika Hoydal,,0.0239,/my8IMe2xHBH88CsIzml74jjexl0.jpg
1438196,{308725},False,[],,,,0,,nm0770687,Acting,Per Schelde,,0.0,
1438197,"{36700, 308725, 1199678}",False,[],,,,0,,nm0369164,Writing,Jytte Hauch-Fausbøll,,0.0261,
1438198,{308725},False,[],,,,0,,,Acting,Hilde Iversen,,0.0,
1438199,"{72538, 521148, 308725}",False,[],,1958-10-08,,1,,nm0676894,Acting,Lone Petersen,,0.0071,/paBxNS2kUiAv3ZGRi3gjwm106Im.jpg
1438200,{308725},False,[],,,,0,,nm0498712,Acting,Lars Leergaard,,0.0,
1438201,{262247},False,[],,,,0,,nm0088369,Acting,Annette Blichmann,,0.0,
1438202,{262247},False,[],,,,0,,nm0472154,Acting,Dida Kronenberg,,0.0,
1438203,{262247},False,[],,,,0,,nm4165317,Acting,Gertrud Spliid,,0.0071,
1438204,{262247},False,[],,,,0,,nm1911467,Acting,Solveig Lumholt,,0.0,
1438205,{262247},False,[],,,,0,,nm4165024,Acting,Bente Ettrup,,0.0143,
1438207,{262247},False,[],,,,0,,nm4164729,Acting,Claus Nørby,,0.0143,
1438208,{262247},False,[],,,,0,,nm4165133,Acting,Zoltan Bodi,,0.0071,
1438209,{262247},False,[],,,,0,,nm4164578,Acting,Rudi Lakatos,,0.0,
1438210,"{1261664, 262247}",False,[],,,,0,,nm4164631,Acting,Flemming Halby,,0.0,
1438211,{262247},False,[],,,,0,,nm0478064,Acting,Hans Jacob Kølgård,,0.0,
1438212,{262247},False,[],,,,0,,nm4164869,Acting,Arne Beck,,0.0071,
1438213,{262247},False,[],,,,0,,nm4165052,Acting,Mogens Rud,,0.0,
1438214,{262247},False,[],,,,0,,nm4164668,Acting,Coca Hindberg,,0.0,
1438215,{262247},False,[],,,,0,,nm4164980,Acting,T. Lillelund Ravn,,0.0,
1438216,{262247},False,[],,,,0,,nm4164927,Acting,Elizabeth Hoff,,0.0214,
1438217,{262247},False,[],,,,0,,nm4165310,Acting,Ann Berit Sørensen,,0.0,
1438218,{262247},False,[],,,,0,,nm4165255,Acting,Lis Albeck,,0.0,
1438219,"{100617, 262247}",False,[],,,,0,,nm0252175,Acting,Hanne Vibeke Eistrup,,0.0,
1438221,{262247},False,[],,,,0,,nm1218367,Acting,John Wøhlk,,0.0,
1438222,{262247},False,[],,,,0,,nm4164929,Acting,Jytte Moestrup,,0.0,
1438223,{262247},False,[],,,,0,,nm0095937,Acting,Jan Borell,,0.0,
1438224,{262247},False,[],,,,0,,nm4165232,Acting,Gudrun Nim,,0.0,
1438225,{262247},False,[],,,,0,,nm4165080,Acting,Margret Brandsdóttir,,0.0,
1438226,{262247},False,[],,,,0,,nm4164706,Acting,Svend Aage Jensen,,0.0,
1438227,{262247},False,[],,,,0,,nm4164767,Acting,Else Mende,,0.0,
1438228,{262247},False,[],,,,0,,nm1209964,Acting,Merete Irgens,,0.0071,
1438229,{262247},False,[],,,,0,,nm6380252,Acting,Poul Brockdorff,,0.0,
1438230,{262247},False,[],,,,0,,nm4165173,Acting,Sigvald Thorgilsson,,0.0,
1438231,"{53019, 262247}",False,[],,,,0,,nm4164691,Acting,Bente Morini,,0.0143,
1438232,"{367586, 60484, 262247}",False,[],,,,0,,nm0712457,Acting,Kurt Ravig,,0.0143,
1438234,{262247},False,[],,,,0,,nm4164732,Acting,Carl Thage,,0.0,
1438236,{262247},False,[],,,,0,,,Acting,Jon Valgeir,,0.0,
1438237,{262247},False,[],,,,0,,,Acting,Kirsten Kragelund,,0.0,
1438238,{262247},False,[],,,,0,,,Acting,Kaja Thøgersen,,0.0,
1438708,"{571683, 442438, 580175, 839095, 196024, 308409}",False,['M. Millang'],"Magnus Millang (born July 20, 1981, in Copenhagen) is a Danish actor, director and screenwriter. Millang has starred and created an array of award-winning comedy and satire. In 2014, he debuted in his first major feature film role in Thomas Vinterberg's film THE COMMUNE. His collaboration with Vinterberg continued, and Millang starred in the feature film THE COMMAND. In 2020, Millang starred in Thomas Vinterberg's ANOTHER ROUND that was awarded an Academy Award for Best International Feature Film.

Besides acting, Millang debuted as a feature film director in 2018 with HEAVY LOAD, which he co-wrote with his brother, Emil Millang. In Denmark, he is known for his work as a screenwriter and director on domestic shows such as DANISH DYNAMITE and SUNDAY.",1981-07-20,,2,,nm2099237,Acting,Magnus Millang,"København, Danmark",0.3048,/z0jM63yPLymCkVhc9WcG5xUFbjn.jpg
1438709,{308409},False,[],,,,1,,nm6933256,Acting,Martha Sofie Wallstrøm Hansen,,0.1145,/9lEJmyJrERq2bjbnTWXyz1S6p47.jpg
1438710,{308409},False,[],,1976-02-02,,1,https://www.annegryhenningsen.dk/,nm6933257,Acting,Anne Gry Henningsen,,0.0789,/paACXfCGB9rQ9vkhoARw79xy1fH.jpg
1438711,{308409},False,[],,,,0,,nm6933258,Acting,Sebastian Grønnegaard Milbrat,,0.0214,
1438880,{650031},False,"['Anna Mercedes Čtvrtníčková', 'Anna Ctvrtnickova', 'Anička Čtvrtníčková']",,2003-06-05,,1,,nm6450780,Acting,Anna Čtvrtníčková,"Prague, Czechia",0.0404,/yvREW2nc7AY3gvBDql9lLt9Opw8.jpg
1439218,{15816},False,[],,,,0,,nm1680121,Acting,Susanne Skou Sørensen,,0.0071,
1439219,"{31256, 15816, 15823}",False,[],,,,0,,,Acting,Sofie Maria Ahlgren,,0.0644,
1439220,{15816},False,[],,,,0,,nm1678532,Acting,Evans Oure Ashira,,0.0,
1439221,{15816},False,[],,,,0,,nm1679344,Acting,John Sivebæk,,0.0,
1439222,{15816},False,[],,,,0,,nm1407648,Acting,Flemming Poulsen,,0.0,
1439223,"{15816, 34040, 110698}",False,[],,,,0,,nm1355937,Acting,Kaywan Mohsen,,0.0286,
1439224,{15816},False,[],,,,0,,nm1677777,Acting,Christian Olsen,,0.0,
1439225,{15816},False,[],,,,0,,nm1682938,Acting,Lars Pfeiffer,,0.0,
1439226,{15816},False,[],,,,0,,,Acting,Rasmus Madsen,,0.0071,
1439227,{15816},False,[],,,,0,,nm1682786,Acting,Dennis Kehlet,,0.0,
1439228,{15816},False,[],,,,0,,nm1679388,Acting,Niels Tagesen,,0.0071,
1439229,{15816},False,[],,,,0,,nm1678525,Acting,Jens Kristian Andersen,,0.0,
1439230,{15816},False,[],,,,0,,nm1682968,Acting,Jacob Rittig,,0.0168,
1439231,{15816},False,[],,,,0,,nm1683042,Acting,Kenneth Thomsen,,0.0,
1439232,{15816},False,[],,,,0,,nm1679270,Acting,Esben Ringsted,,0.0,
1439233,{15816},False,[],,,,0,,nm1682558,Acting,Andreas Arler,,0.0,
1439234,{15816},False,[],,,,0,,nm1682902,Acting,Joachim Møller,,0.0,
1439235,{1023},False,[],,,,0,,nm2579873,Acting,Emil Kevin Olsen,,0.0143,
1439236,{1023},False,[],,,,1,,nm2575664,Acting,Solvej Christensen,,0.0071,
1439237,{1023},False,[],,,,0,,,Acting,Rasmus Rise Michaelsen,,0.0071,
1439238,{1023},False,[],,,,0,,nm1713046,Acting,Jacob-Ole Remming,,0.0,
1439239,{72054},False,[],,,,0,,nm4624517,Acting,Victoria Sparrevohn,,0.0,
1439240,"{99650, 72054}",False,[],,,,0,,nm4631207,Acting,Gitte Ertbirk,,0.0143,
1439241,{72054},False,[],,,,0,,nm4657457,Acting,Ib Petersen,,0.0,
1439242,{72054},False,[],,,,0,,nm4656447,Acting,Jesper Øhlenschlæger,,0.0,
1439243,"{168510, 72054}",False,[],,1976-12-20,,1,https://karenhelenehjorth.dk/,nm4632669,Acting,Karen-Helene Hjorth,"Odense, Denmark",0.0844,/5Days06dLa9qkuvV6p07ltoUqZT.jpg
1439245,{72054},False,[],,,,0,,,Acting,Roberto Coronado,,0.0,
1439246,{72054},False,[],,,,0,,nm1604403,Acting,Henrik Møller,,0.0,
1439247,"{197955, 72054}",False,[],,1956-04-25,,2,,nm1853724,Acting,Dan Nielsen,,0.0311,/yMIkPqKF3pGMssWFydESwPiUnUd.jpg
1439251,"{168510, 1179550}",False,[],,,,0,,,Acting,Ole Westh Madsen,,0.0071,
1439252,"{15776, 278768, 168510, 103839}",False,['Gitte Siem Christensen'],,1954-01-29,2021-03-27,1,,nm1959495,Acting,Gitte Siem,"Frederiksberg, Danmark",0.0511,/373y0pHoIFxOru0TIxgNEdJPGMb.jpg
1439253,"{286896, 655713, 168510}",False,[],,1974-07-01,,2,,nm5704531,Acting,Morten Poulsen,,0.0496,/b5T1IxME9NdCwHettdhxy5ERwBB.jpg
1439255,"{90682, 168510}",False,[],,,,0,,nm4903245,Acting,Donna Marie Thyrrestrup,,0.0613,
1439256,{168510},False,[],,,,0,,nm5704610,Acting,Ida Wikstrøm,,0.0,
1439257,"{1398817, 901251, 1173635, 607528, 523565, 1046766, 89877, 1218742, 168510}",False,['Christiane G. Koch'],,1966-03-11,,1,,nm4908429,Acting,Christiane Gjellerup Koch,"København, Danmark",0.1261,/6MH1GZGorkJZ6pLj4msbneNPlvd.jpg
1439259,{168510},False,[],,,,0,,nm5704587,Acting,Thomas Peschardt,,0.0,
1439260,"{168510, 16639}",False,[],,,,0,,nm1459594,Acting,Lene Mølgaard,,0.0,
1439261,{168510},False,[],,,,0,,nm3136931,Acting,Christina Lund,,0.0,
1439262,"{826989, 168510}",False,[],,,,0,,nm5704467,Acting,John Karstensen,,0.0,
1439263,{168510},False,['Philip X.S. Møller'],,,,2,,,Acting,Philip Møller,,0.0,
1439265,{168510},False,[],,1990-05-03,,2,,nm4717305,Camera,Kristoffer Engholm Aabo,"Tokyo, Japan",1.4168,/1mi8s0ZYDeuBvbcx7ceMD6BCfHY.jpg
1439267,{168510},False,[],,,,0,,nm3721565,Acting,Ryan Velin,,0.0143,
1439292,{15821},False,[],,,,0,,nm1462502,Acting,Charlotte Bidstrup,,0.0071,
1439293,{15821},False,[],,,,0,,nm0412289,Acting,Rasmus Iversen,,0.0143,
1439294,"{357323, 11196, 15821}",False,[],,,,0,,nm0026224,Acting,Niels Andersen,,0.0143,
1439295,"{15821, 562510}",False,[],,,,0,,nm1767943,Acting,Iben Miller,,0.0071,
1439296,"{6498, 100198, 16909, 15821, 88273, 32947, 707735, 15967}",False,['Karin Rørbeck'],,1967-10-10,,1,,,Acting,Karin Rørbech,"Gentofte, Danmark",0.1124,/5Hgfzcaxfm1y9QyFkhAwGKOomsz.jpg
1439297,"{530833, 72538, 562553, 15821}",False,[],,1971-01-02,,2,,nm0742288,Acting,Mikkel Rosenberg,,0.0362,/hDeN37GlDXdqIotDG73M5XoesXH.jpg
1439298,"{179692, 15821}",False,[],,,,0,,,Acting,Kirsten Breum,,0.0071,
1439299,"{51962, 15821, 56311}",False,['Kett Kadagys'],,1972-05-26,,1,,nm0421307,Acting,Kett Lützhøft Jensen,,0.0453,/3gRqJ95Og5O8IapGObuL1Pu1QC6.jpg
1439301,"{16040, 54666, 15952, 89877, 15929}",False,"['Taina Anneli R. Berg', 'Taina Berg']",,1968-08-31,,1,,nm1773147,Acting,Taina Anneli R. Berg,,0.051,/gIzhktOvfvwJtIdXLeTJXfO5aG.jpg
1439302,{54666},False,[],,,,0,,,Acting,Karsten Klunke Funch,,0.0,
1439303,{54666},False,[],,,,0,,,Acting,Mikkel Brille Rosengaard,,0.0,
1439304,{54666},False,[],,,,0,,,Acting,Rasmus Bæst Rosengaard,,0.0,
1439305,{54666},False,[],,,,0,,nm1035530,Acting,Michael Hoffmeyer,,0.0071,
1439307,{33411},False,[],,,,0,,nm3071358,Acting,Jesper Rosenberg Antonsen,,0.0362,
1439309,"{14898, 48746}",False,[],Rolf Rasmussen is a Danish actor.,1973-07-24,,2,,nm1719750,Acting,Rolf Rasmussen,Danmark,0.0338,/muYvqaTPmberaHN52aRmleDcp5t.jpg
1439311,"{210816, 54666, 15931, 33411}",False,[],,1965-04-01,,2,,nm0630749,Acting,Brian Nielsen,"Korsør, Danmark",0.0903,/eZGyuSnYGdK00lHETF9f97ubBkF.jpg
1439312,"{57256, 16037, 15822}",False,['Nynne Karen Nørlund Steenild'],,1969-09-28,,1,,nm1195794,Acting,Nynne Karen Nørlund,,0.0071,/pQgInh4KRfxUW6DUZg6dBF2LKVZ.jpg
1439313,{15822},False,[],,,,0,,nm0240706,Acting,Nicholas Dufour,,0.0143,
1439321,{15824},False,[],,,,0,,nm1353034,Acting,Linda Myrberg,,0.0,
1439324,{15824},False,[],,,,1,,,Acting,Lucy Andoraison Hansen,,0.0,
1439325,{15824},False,[],,,,0,,nm1352851,Acting,Eric Viala,,0.0143,
1439326,{15824},False,[],,,,0,,nm1353055,Acting,Valerie Quent,,0.0,
1439327,{15824},False,[],,,,0,,nm1351975,Acting,Pascal Steffan,,0.0,
1439329,{15824},False,[],,,,0,,nm1349868,Acting,Francoise Brustis,,0.0,
1439330,{15824},False,[],,,,0,,nm1352467,Acting,Gille Charrier,,0.0071,
1439331,{15824},False,[],,,,0,,nm1352181,Acting,Isabelle Van Moylders,,0.0214,
1439332,{15824},False,[],,1968-09-09,2006-01-17,2,,nm1351034,Acting,Torbjörn Lindström,,0.0214,/f1v0NBVHrGrISgS1MJjpxlzxIVq.jpg
1439333,{15824},False,[],,,,0,,nm1352081,Acting,Anne-Claire Thiessen,,0.0071,
1439335,{15824},False,[],,,,0,,nm1353106,Acting,Claudine Westh,,0.0,
1439337,{15824},False,"[""'Petite' Buch Petersen"", 'Anette Buch Petersen']",,,,1,,nm1351495,Acting,Annette Buch Petersen,,0.0071,
1439339,{15824},False,[],,,,0,,,Acting,Oliver Jørck,,0.0,
1439340,{15824},False,[],,,,0,,nm1352801,Acting,Oliver Sobol,,0.0071,
1439341,{15824},False,[],,,,0,,nm1351058,Acting,Lucas Kornmod Lorentzen,,0.0,
1439342,{15824},False,[],,,,0,,nm1352008,Acting,Bruno Suneson,,0.0,
1439346,{52545},False,[],,,,0,,,Acting,Asta Phister-Andresen,,0.0,
1439354,"{57256, 1838, 33807, 13527, 72538}",False,[],,,,0,,nm1197831,Acting,Lise Stegger,,0.0461,
1439357,{57256},False,[],,,,0,,nm1193646,Acting,Lasse Broust Andersen,,0.0357,
1439358,{57256},False,[],,,,0,,nm6394635,Acting,Søren Sejersen,,0.0,
1439359,{57256},False,[],,,,0,,nm6394636,Acting,Heine Petersen,,0.0071,
1439360,{57256},False,[],,1955-08-24,,2,,nm1197290,Acting,Ole Jakobsen,,0.0071,/hLNwl9JPqQGB4Z7JprGCDmsjqN3.jpg
1439361,{57256},False,[],,,,0,,nm1194752,Acting,Daniel Hagedorn,,0.0,
1439362,{57256},False,[],,,,0,,nm1196210,Acting,Lone Roesgaard,,0.0,
1439363,{57256},False,[],,,,0,,nm1197674,Acting,Marianne Hager,,0.0,
1439364,{57256},False,[],,,,0,,nm1197080,Acting,Sarah K. Øtrup,,0.0,
1439365,{57256},False,[],,,,0,,nm1197537,Acting,Torben Vestergaard,,0.0,
1439367,{57256},False,[],,,,0,,nm1193591,Acting,Bent Aggestrup,,0.0,
1439369,{57256},False,[],,,,0,,nm1194512,Acting,Leo Floor,,0.0,
1439370,{57256},False,[],,,,0,,,Acting,Philip Vedel Egly,,0.0071,
1439371,{57256},False,[],,,,0,,nm6394637,Acting,Lasse Norring Andersen,,0.0,
1439372,{57256},False,[],,,,0,,,Acting,Anne Sofie M. Bøye,,0.0,
1439373,"{57256, 13527}",False,[],,,,0,,nm1196244,Acting,Erik Ryssing,,0.0,
1439374,{57256},False,[],,,,0,,nm1195809,Acting,Kasper Mechlenborg Olesen,,0.0071,
1439375,{57256},False,[],,,,0,,nm1193727,Acting,Matias Kristian Andersen Bager,,0.0,
1439377,{57256},False,[],,,,0,,nm1196247,Acting,Mikkel Rønnau,,0.0,
1439379,"{329892, 90758, 57256, 33449, 43032, 716350}",False,['Vibeke Ankjær Axværd'],,1962-03-15,,1,,nm0030176,Acting,Vibeke Ankjær,,0.0954,/9RdtMEvbIewvQJ7wq7KxoIRPt26.jpg
1439380,{57256},False,[],,1966-09-22,,2,,nm1193950,Acting,Jørgen Brorsen,,0.0416,/sBiOFr4vbJ89CkYCeYHkfKIUkWg.jpg
1439381,"{57256, 133783}",False,[],,,,0,,nm1197280,Acting,Niels Hougaard,,0.0,
1439382,"{57256, 33449, 60469, 16029}",False,[],,,,1,,nm0281881,Acting,Karin Flensborg,,0.0143,/fRfJp8nBKcMr2BRtACL9zDFMl2L.jpg
1439385,{57256},False,[],,,,0,,nm1195669,Acting,Steffie Therese Mortensen,,0.0,
1439388,{57256},False,[],,,,0,,nm1195332,Acting,Camilla Helene Lind,,0.0,
1439389,{57256},False,[],,,,0,,nm1195014,Acting,Sofie Deplace Jørgensen,,0.0,
1439390,"{57256, 412099}",False,[],,,,0,,nm1194964,Acting,Lasse Lindskov Jensen,,0.0071,
1439393,{57256},False,[],,,,0,,nm1193747,Acting,Bente Banemann,,0.0,
1439394,{57256},False,[],,,,0,,nm6394638,Acting,Puk Lyngaa Hansen,,0.0,
1439395,{57256},False,[],,,,0,,nm1197601,Acting,Anette Becker,,0.0,
1439396,{57256},False,[],,,,0,,nm6394639,Acting,Susanne Christensen,,0.0071,
1439397,{57256},False,[],,,,0,,nm1195842,Acting,Bettina Ottosen,,0.0,
1439398,{57256},False,[],,,,0,,nm1195247,Acting,Malene Langborg,,0.0,
1439399,"{57256, 191293}",False,[],,1967-08-28,,2,,nm0358516,Acting,Mads Hammer Larsen,,0.0143,
1439400,"{57256, 76314}",False,[],,,,0,,nm1196844,Acting,Bo Vilstrup,,0.0,
1439401,{57256},False,[],,,,0,,nm1197696,Acting,Aase Johansen,,0.0071,
1439402,{57256},False,[],,,,0,,nm1311961,Acting,Andreas Foss,,0.0,
1439403,{57256},False,[],,,,0,,nm1309946,Acting,Niklas Foss,,0.0071,
1439404,{57256},False,[],,1961-04-06,,1,,nm0872675,Acting,Charlotte Trier,,0.0143,/1zmM7UWqc3mRLvUBaOUPku0vNqK.jpg
1439405,"{57256, 414993, 708728, 20389}",False,[],,1956-10-25,,2,,nm6394640,Acting,Mads Nørby,"København, Danmark",0.0336,/sRSZNMsCzgwca4260MHHZXsytt9.jpg
1439407,{57256},False,[],,,,0,,nm1194520,Acting,Linda Andersen Fog,,0.0071,
1439408,{57256},False,[],,,,0,,nm1194398,Acting,Line Glud Dybbøl,,0.0,
1439409,{57256},False,[],,,,0,,nm1195013,Acting,Sina Hauberg Jæger,,0.0071,
1439410,{57256},False,[],,,,0,,nm1196459,Acting,Østen Borre Simonsen,,0.0,
1439411,"{708736, 57256, 562510, 60469, 16030}",False,[],,1939-08-18,,2,,nm0669939,Acting,Ove Pedersen,,0.0193,/yNYJR8pMF9T8gdKFQG8N9GTlHtH.jpg
1439412,"{57256, 562523, 48748}",False,[],,1951-05-11,,2,,nm1194003,Acting,Hother Bøndorff,,0.0311,/ut69PBm8gpabQKkEJKRLPeg5shl.jpg
1439414,"{57256, 252200, 740863}",False,[],,1970-01-02,,2,,nm1196178,Acting,Martin Ringsmose,"Aalborg, Danmark",0.0256,/eSdcRYel7yVewmEjIZrIXkPApMb.jpg
1439415,"{57256, 562523, 1179732, 15823}",False,[],,1946-03-02,,2,,nm0462276,Acting,Caspar Koch,"København, Danmark",0.0143,/hBed3ioM68BHEkhDZxanT3AQ1cE.jpg
1439416,"{57256, 708508}",False,[],,1949-11-02,,1,,nm1193647,Acting,Lone Dam Andersen,,0.0168,/e3oHCvncfwt5IElUBvhectqUtKf.jpg
1439417,{57256},False,[],,,,0,,nm1196603,Acting,Ida Malene Kjær Svennum,,0.0,
1439419,{57256},False,[],,,,0,,nm1196079,Acting,Samuel Rachlin,,0.0143,
1439574,{155714},False,[],,,,0,,,Acting,Ove Petersen,,0.0,
1439576,{155714},False,[],,,,0,,nm0423796,Acting,Høgni Johansen,,0.0071,
1439578,{155714},False,[],,,,0,,nm0084363,Acting,Marco Bisson,,0.0404,
1439579,{155714},False,[],,,,0,,nm2144905,Acting,Antinus Joensen,,0.0,
1439580,{155714},False,[],,,,0,,nm2142303,Acting,Pol Joensen,,0.0071,
1439581,"{155714, 367566, 62511, 23289, 60475}",False,[],,1924-05-04,2011-12-15,2,,nm0711281,Acting,Aksel Rasmussen,,0.0214,/kF2u6zl5B3gMajCKrfEDMgvPJZX.jpg
1439582,{155714},False,[],,,,0,,,Acting,Ingaluw P. Hansen,,0.0,
1439583,{155714},False,[],,,,0,,nm6391336,Acting,Hanus Johansen,,0.0,
1439588,"{187849, 73165}",False,[],,,,0,,nm0280856,Acting,Gerda Flagstad,,0.0214,
1439591,{17985},False,[],,,,0,,nm0008751,Acting,Ole Abildgaard,,0.0071,
1439592,{17985},False,[],,,,0,,nm0054681,Acting,John Barimani,,0.0071,
1439593,{17985},False,[],,,,0,,nm0461752,Acting,Troels Richter Knudsen,,0.0071,
1439594,{17985},False,[],,,,0,,nm0895354,Acting,Søren Vestergaard,,0.0071,
1439595,{17985},False,[],,,,0,,nm0431227,Acting,Ivan Jovanicic,,0.0,
1439596,{17985},False,[],,,,0,,nm0607773,Acting,Daniel Mortensen,,0.0,
1439597,{17985},False,[],,,,0,,nm0761242,Acting,Sebastian Sandbeck,,0.0071,
1439598,{17985},False,[],,,,0,,nm5949470,Acting,Perry Christensen,,0.0071,
1439599,{17985},False,[],,,,0,,,Acting,Leif Nørballe,,0.0071,
1439600,{17985},False,[],,,,0,,nm0297183,Acting,Charlotte Fuchs,,0.0071,
1439601,{23729},False,[],,,,0,,,Acting,Bo Weymann,,0.0071,
1439602,{23729},False,[],,,,0,,,Acting,"""Xander"" Truelsen",,0.0071,
1439603,{23729},False,[],,,,0,,,Acting,Gert Rasmussen,,0.0071,
1439604,{23729},False,[],,,,0,,,Acting,Bruno de Pauli,,0.0,
1439605,{23729},False,[],,,,0,,,Acting,Per Larsen,,0.0071,
1439606,{23729},False,[],,,,0,,,Acting,Steffen Steffensen,,0.0071,
1439607,{23729},False,[],,,,0,,,Acting,Niels Bach,,0.0,
1439616,{10180},False,[],,,,0,,nm0817133,Acting,Goran Spasojevic,,0.0214,
1439617,{10180},False,[],,,,0,,nm0422204,Acting,Nicki Jensen,,0.0,
1439619,"{10180, 201447}",False,[],,,,0,,nm0026076,Acting,Andreas Andersen,,0.0143,
1439620,"{10180, 704541, 199934}",False,[],,,,0,,nm0626138,Acting,Lars Nepper-Christensen,,0.0261,
1439621,{10180},False,[],,,,0,,nm0612951,Acting,David Munksgaard,,0.0,
1439622,"{19177, 16044, 15149, 33422, 1339637}",False,[],,1966-09-28,,2,,nm0858540,Acting,Bo Thomas,,0.0214,/uXzKTYsuXLM6VFjE8hiKspA1w5Z.jpg
1439623,{15149},False,[],,,,0,,nm4050517,Acting,Hussam Al-Mashadani,,0.0,
1439624,{15149},False,[],,,,0,,nm4050999,Acting,Bülent Uzun,,0.0214,
1439625,{15149},False,[],,1926-06-15,2020-12-29,1,,nm1510638,Acting,Eva Kaas,,0.0604,/Ak3Kd6YDmFxY71mFffuD1UYa03w.jpg
1439626,"{14896, 15149}",False,[],,,,0,,nm2622904,Acting,Benjamin Lorentzen,,0.0,
1439627,{15149},False,[],,,,0,,nm4049425,Acting,Betina Daugaard Petersen,,0.0,
1439628,{15149},False,[],,,,0,,nm4049488,Acting,Louise Gry Boldreel,,0.0,
1439629,{15149},False,[],,,,0,,nm0493832,Acting,Noah Lazarus,,0.0261,
1439630,{15149},False,[],,,,0,,nm4050401,Acting,Allan Grøndahl,,0.0,
1439631,{15149},False,[],,,,0,,nm4050601,Acting,Simon Sigurd,,0.0,
1439636,{3875},False,[],,,,0,,nm0439305,Acting,Hossein Karimbeik,,0.0071,
1439637,{3875},False,[],,1973-02-23,,2,,nm1707695,Acting,Bjarne Antonisen,,0.0071,/bwK9lqRhyD6szxE4yhGLk5rF6ol.jpg
1439638,"{3875, 211005, 103839}",False,"['Niels Lund Boesen', 'Niels Boesen']",,1966-01-12,,2,,nm1711377,Acting,Niels Lund Boesen,,0.0143,/Wg5bydIPqfupFDdvIveWVMmGvw.jpg
1439639,"{3875, 19301, 350054, 1053927, 711221}",False,[],,1973-05-11,,2,,nm1711626,Acting,Thomas Magnussen,,0.0168,/8y5Q8L6SYrfgz6jYvUMuio8lPqg.jpg
1439641,"{487096, 3875}",False,[],,1956-02-04,,2,,nm0006983,Acting,Scott Farrell,,0.0168,/z6imNKG5gfRdi8Baxa5M15FlT3V.jpg
1439642,{3875},False,[],,,,0,,nm1707790,Acting,Tobias Theodor Caspersen,,0.0071,
1439646,"{15929, 19813, 15830}",False,['Marius Sonne Svendsen'],,,,2,,nm0417666,Acting,Marius Sonne Janischefska,Denmark,0.0362,
1439647,"{706242, 622124, 15830}",False,[],,1969-11-19,,1,,nm0423593,Acting,Stine Holm Joensen,,0.0398,/yYV8M9c0zmllHc4S09AfMii6D64.jpg
1439648,"{15830, 199934}",False,[],,1967-09-07,,1,,nm0772817,Acting,Ann Kristine Schmidt,,0.0214,/DVKPLATuapODpJ3e8JRfcXj2BT.jpg
1439649,{15830},False,[],,,,0,,nm1177106,Acting,Ali Kahn,,0.0071,
1439650,{15830},False,[],,,,0,,nm1176990,Acting,Michael Bengtson,,0.0,
1439652,{15830},False,[],,,,0,,nm1176221,Acting,Kim Lerche Nielsen,,0.0,
1439656,{15830},False,[],,,,0,,nm1176672,Acting,Yousef Sundoo,,0.0,
1439657,{15830},False,[],,,,0,,nm1175757,Acting,Fraz Jamil,,0.0,
1439658,"{77568, 15830}",False,[],,,,0,,nm0433708,Acting,Erik Hovby Jørgensen,,0.0143,
1439663,"{300826, 449659}",False,[],,1973-11-09,,1,,nm1967539,Acting,Mille Berg,"København, Danmark",0.0261,/g6OVwOD4zjoQbRvWqPuJeE40oaE.jpg
1439666,{37508},False,[],,,,0,,,Acting,Amanda Wendel,,0.0,
1439667,{37508},False,[],,,,0,,,Acting,Damian Czarnecki,,0.0143,/qD8FlBM5BXW2mVMupADV8KU5vJH.jpg
1439668,{37508},False,[],,,,0,,,Acting,Nikolaj Lund,,0.0,
1439669,{37508},False,[],,,,0,,,Acting,Emil Gensby,,0.0,
