name,birthday,deathday,gender,person_id
Brooke Williams,1984-01-03,,1,1440629
Kief Davidson,1970-05-12,,2,129921
Richard Ladkani,1943-07-21,,2,129922
John Junkerman,1952-08-03,,2,129926
Sarah Butler,1985-02-11,,1,129928
Hélène Cattet,1976-01-01,,1,129937
Bruno Forzani,1976-01-01,,2,129938
Bianca Crawford,1989-04-09,,1,2227093
Brad Benedict,1985-09-13,,2,129943
Sean McNamara,1962-05-09,,2,129952
Katherine Kamhi,1964-02-15,,1,1178530
Kristen Ariza,1975-04-30,,1,1178531
Barrett Doss,1989-03-20,,1,1702827
Jamie Clayton,1978-01-15,,1,1440698
Sara Sohn,1973-03-01,,1,1440699
Cassandra Sawtell,1997-01-01,,1,1178558
James Lafazanos,1976-08-09,,2,1178559
Glynis Davies,1982-02-19,,1,129984
Teach Grant,1973-01-25,,2,129985
Jen Oda,1983-04-21,2015-02-25,1,1178562
Gia Crovatin,1985-11-30,,1,1440709
Kestrin Pantera,1979-01-01,,1,1178569
Brandon Barash,1979-10-04,,2,1178568
Paxton Whitehead,1937-10-17,2023-06-16,2,129996
Draymond Green,1990-03-04,,2,1965011
Mohamed Majd,1939-11-30,2013-01-25,2,130022
Jennifer Blanc,1974-04-21,,1,130024
Ryan Honey,1976-08-22,,2,130025
Naomi Battrick,1991-04-11,,1,1178601
Chantal Akerman,1950-06-06,2015-10-05,1,130030
Iván Tamayo,1964-03-07,,2,1440750
Christiane Torloni,1957-02-18,,1,130040
Chris Jehnert,1987-12-10,,2,2489337
Alin Panc,1973-06-14,,2,1178619
Giovanna Antonelli,1976-03-18,,1,130044
Colin Theys,1985-06-09,,2,130050
Todd Terry,1966-11-12,,2,1178637
Roxanne Pallett,1982-12-26,,1,130070
Nils Hognestad,1984-07-16,,2,130072
Mark Evans,1985-01-01,,2,130074
Ray Barrett,1951-05-02,,2,1440801
Robin Atkin Downes,1976-09-06,,2,130081
Peter Straub,1943-03-02,2022-09-04,2,130085
Luke Mullen,2001-09-18,,2,1965108
Vanessa Zima,1986-12-17,,1,130104
Jessica Darrow,1995-01-07,,1,2489411
Jonas Elmer,1966-03-14,,2,130128
Don Stark,1954-06-05,,2,130129
Avi Lewis,1968-01-01,,2,130135
Mert Lawwill,1940-09-25,,2,130138
Sam Green,1966-01-01,,2,130140
Carlos Bernard,1962-10-12,,2,25867
Andrew Biernat,1991-05-31,,2,3013734
George Clinton,1941-07-22,,2,130151
Christopher Sciueref,1972-11-17,,2,1440871
Bobbito Garcia,1967-09-25,,2,130155
Shock G,1963-08-25,2021-04-22,2,130157
Hamid Djavadan,1953-11-11,,2,1178738
Clyde Stubblefield,1943-04-18,2017-02-18,2,130164
Ralph Lauren,1939-10-14,,2,1703036
Lucius Hoyos,2001-08-31,,2,1178763
Mohamed Diab,1978-06-13,,2,130204
Carol Jean Wells,2000-09-08,,1,1178781
Jason Harris,1969-07-25,,2,1178792
Ben Diskin,1982-08-25,,2,1178795
Matt Bush,1986-03-22,,2,130227
Gideon Glick,1988-06-06,,2,130228
Brian Stokes Mitchell,1957-10-31,,2,130231
Andrew Bowser,1982-01-04,,2,1178812
Logan Marshall-Green,1976-11-01,,2,130253
Christopher Sky,1997-11-28,,2,3538148
Michael Ellison,1983-09-06,,2,130278
Gin Fedotov,1980-11-01,,2,1178862
Nils Taylor,1979-09-25,,0,1703159
Noshir Dalal,1978-08-15,,2,1703156
Gregor Schmidinger,1985-04-16,,2,130309
Les Hill,1973-08-01,,2,130310
Jeremy Lindsay Taylor,1973-09-19,,2,130322
Costa Ronin,1979-02-03,,2,130323
Silja Eriksen Jensen,1986-03-13,,1,1441059
Krisztina Peremartoni,1956-05-20,,1,4062511
Aitch Alberto,1983-05-15,,1,1703223
Giampaolo Morelli,1974-11-25,,2,130359
Tobia De Angelis,2000-04-19,,2,1965375
Luis Ernesto Franco,1983-12-21,,2,130368
Anthony E. Cabral,1975-09-05,,2,1703235
Jair Bolsonaro,1955-03-21,,2,1965392
Lucy Akhurst,1975-11-18,,1,130391
Brodie Bass,1972-11-15,,2,130392
Gregory Ambrose Calderone,1987-07-10,,2,130395
Semih Kaplanoğlu,1963-04-04,,2,130402
Emily Beecham,1984-05-12,,1,130414
Lois Winstone,1982-01-01,,1,130416
Christopher Ellison,1946-12-16,,2,130417
Gibby Haynes,1957-09-30,,2,1441148
C.J. Lusby,1966-01-01,,1,130438
Sacha Parkinson,1992-03-11,,1,130461
Louise Delamere,1969-01-01,,1,130464
Ashlee Füss,1994-09-06,,1,1441195
Mary McGuckian,1965-05-27,,1,130482
Wes Ball,1980-10-28,,2,1179066
Sideara St. Claire,1996-08-02,,1,1441214
Anna Lore,1993-03-15,,1,1441215
Birgundi Baker,1992-03-06,,1,1965502
Miguel,1985-10-23,,2,1965505
James C. Morris,1983-12-14,,2,1179076
Geneva Carr,1971-05-06,,1,130513
A.D. Calvo,1967-10-09,,2,130514
Biray Dalkıran,1976-01-01,,2,1179094
Glenn Carter,1964-03-27,,2,130518
Liza Johnson,1970-12-13,,1,916958
Christian Sesma,1975-07-05,,2,130530
Samantha Lockwood,1982-04-28,,1,130531
Mike Hatton,1978-10-28,,2,130532
Matt Bennett,1991-11-13,,2,130534
Zack Pearlman,1988-05-19,,2,130535
Aaron Marciniak,1988-02-18,,2,1965567
Andrew Lin Hoi,1969-08-07,,2,130562
Nick Jonas,1992-09-16,,2,130565
Kevin Jonas,1987-11-05,,2,130566
Meaghan Jette Martin,1992-02-17,,1,130567
Louis Fan Siu-Wong,1973-06-19,,2,130598
Jonno Roberts,1979-07-13,,2,130609
Gabriel Pimentel,1979-07-28,,2,130618
Hailee Steinfeld,1996-12-11,,1,130640
Peter Gilbert,1957-01-01,,2,130642
Scott Vickaryous,1975-09-13,,2,130643
KaMillion,1991-06-26,,1,2489955
Rila Fukushima,1980-01-09,,1,1179243
Eric Hoffman,1963-05-12,,2,1179247
Sherri Lyn Litz,1978-07-03,,1,1703543
Ian Scott McGregor,1980-06-30,,2,1179256
Sandra Seeling,1983-08-24,,1,130707
Martin Jay Weiss,1962-11-13,,2,130708
Terry Beaver,1948-06-02,,2,130719
Sean Dugan,1974-04-02,,2,130720
Merwin Goldsmith,1937-08-07,2019-01-21,2,130724
Kristjan Sokoli,1991-09-24,,2,3276473
Jason Antoon,1971-11-09,,2,130749
Chris Gore,1965-09-05,,2,1179326
Bernard Harvey,1985-08-17,,2,3014337
Jared Gilmore,2000-05-30,,2,1179337
Elizabeth Di Prinzio,1984-07-06,,1,130766
Bill Oberst Jr.,1965-11-21,,2,130768
Grey Damon,1987-09-24,,2,130769
Jessica Szohr,1985-03-31,,1,130782
John Lyde,1976-09-29,,2,130791
Britani Bateman,1971-06-01,,1,130794
Lindsay Bird,1985-03-19,,1,130796
Matthew Reese,1974-12-16,,2,130813
Jesse Peretz,1968-05-19,,2,130816
John Viener,1972-07-10,,2,130836
Stewart Hendler,1978-12-22,,2,130837
Stephan Bender,1989-06-02,,2,130838
Maximillian Roeg,1985-10-21,,2,130839
Thomas Jay Ryan,1962-08-01,,2,130840
Matt Duffer,1984-02-15,,2,1179419
Ross Duffer,1984-02-15,,2,1179422
Noah Lennox,1978-07-17,,2,130846
David Portner,1979-04-24,,2,130847
Brian Weitz,1979-03-26,,2,130849
Shanti Lowry,1982-04-02,,1,130863
Tammy Lynn Michaels,1974-11-26,,1,130864
Liang Jing,1972-07-17,,1,130866
George Tchortov,1980-06-27,,2,1179445
Andrea Osvárt,1979-04-25,,1,130875
Tim Cruz,1984-04-27,,2,2490177
Pavel Kříž,1961-04-18,,2,130885
Pankaj Tripathi,1976-09-05,,2,1179460
Roman Luknár,1965-06-01,,2,130903
Jürgen Klopp,1967-06-16,,2,1179492
Betsy Franco,1947-08-15,,0,917354
Greg Ayres,1968-12-07,,2,1965936
Richard Billingham,1970-09-25,,2,1965938
Shane Meier,1977-06-11,,2,130935
Yani Gellman,1985-09-02,,2,130936
Sergei Bodrov,1948-06-28,,2,130938
Zafer Ergin,1942-08-30,,2,1179547
Joanne Froggatt,1980-08-23,,1,130977
Sam Trammell,1969-01-29,,2,131006
Hannah Endicott-Douglas,1994-11-29,,1,131008
Scott Walker,1971-05-10,,2,1179590
Dave Van Ronk,1936-06-30,2002-02-10,2,1179595
Lisa Fischer,1958-12-01,,1,1179599
Alanis Morissette,1974-06-01,,1,131024
Michelle Greenidge,1969-06-15,,1,1966036
Jessica Matten,1985-11-30,,1,1703912
Chris D'Arienzo,1972-04-14,,2,131060
Gino Cafarelli,1969-02-28,,2,1179643
Kresh Novakovic,1974-12-13,,2,1179646
Lin-Manuel Miranda,1980-01-16,,2,1179651
Vincent Marzello,1951-07-04,2020-03-31,2,131083
Miquel Fernández,1980-02-13,,2,1179659
Dennis Dimster,1965-04-05,,2,131096
Didem Erol,1975-10-01,,1,131099
Harry Anichkin,1944-07-27,,2,131101
Takashi Ukaji,1962-08-15,,2,131107
Bo Dietl,1950-12-04,,2,131119
Dublin James Wahlberg,1975-03-10,,2,131123
Steve Monroe,1972-10-30,,2,131125
Trevor Noah,1984-02-20,,2,131133
Harrison Chad,1992-07-17,,2,131157
Justin Dobies,1990-04-11,,2,1704034
Phillip J. Roth,1959-06-10,,2,131184
Sabine Singh,1974-08-04,,1,131199
Mia Jexen,1984-03-09,,1,1179775
Yōsuke Natsuki,1936-02-27,2018-01-14,2,131201
Caspar Phillipson,1971-01-13,,2,1441919
Sumier Mention,1997-11-26,,2,1966214
Konstantin Yushkevich,1969-09-14,,2,131207
Kseniya Buravskaya,1977-09-29,,1,131208
Aleksandr Lenkov,1943-05-17,2014-04-21,2,131209
Aleksandr Yakovlev,1946-01-15,2016-12-19,2,131210
Yuriy Dumchev,1958-08-05,2016-02-10,2,131212
Valery Maryanov,1971-09-09,,2,131211
Heather Vaughn,1990-09-21,,1,1966231
Ida Nowakowska,1990-12-07,,1,131236
Agnieszka Wagner,1970-12-17,,1,131237
Murat Yılmaz,1966-01-01,,2,131238
Carl Marotte,1959-02-25,,2,131240
Anthony Bell,1973-01-01,,2,131242
Omar Zúñiga Hidalgo,1985-01-01,,2,1179833
Adam Huss,1977-03-01,,2,131252
Mala Rodríguez,1979-02-13,,1,1441976
Branca Ferrazo,1984-09-23,,0,1179848
Melissa Sue Anderson,1962-09-26,,1,131273
Meredith Holzman,1981-02-04,,1,1179850
Justina Bustos,1989-04-07,,1,1441997
Theresa Bennett,1983-11-24,,1,1179854
Mark David,1974-02-20,,2,131286
Xander Mobus,1992-07-08,,2,1704151
Matthew Patrick,1986-11-15,,2,1704155
Arsen Grigoryan,1982-01-20,,2,1179870
Carlos Vives,1961-08-07,,2,2228447
Yan Ni,1971-03-10,,1,131303
Philip Schurer,1973-08-01,,2,1179888
Scott Travis,1961-09-06,,2,1179911
Alison Thornton,1999-08-14,,1,1442054
Finn Wolfhard,2002-12-23,,2,1442069
Ben Levi Ross,1998-01-15,,3,131362
Joshua Snyder,1977-11-11,,2,131366
Nathan Rissman,1972-02-09,,2,131367
Emma Ishta,1990-11-16,,1,1442091
Linford Christie,1960-04-02,,2,1179954
Deric McCabe,2008-08-28,,2,1704256
So Yong Kim,1968-01-01,,1,131397
Sean Patrick O'Reilly,1974-11-26,,2,131416
Desmond Aldridge,1983-07-26,,0,131417
Morgan Brayton,1970-06-26,,1,1180002
Kelvin Tong,1972-01-01,,2,131459
William Greaves,1926-10-08,2014-08-25,2,131468
Josh Mond,1983-01-01,,2,1180074
Tony Okungbowa,1967-12-06,,2,1180092
Rihanna,1988-02-20,,1,131519
Brooklyn Decker,1987-04-12,,1,131520
Spencer Susser,1977-01-01,,2,131521
Da'Vine Joy Randolph,1986-05-21,,1,1180099
Angelica Bridges,1973-11-20,,1,131530
J.J. Perry,1967-10-25,,2,131532
Luis Garcia,1978-06-24,,2,1180119
Devan Key,1998-04-17,,2,1966586
Andrea Demetriades,1987-05-12,,1,1180198
Duccio Camerini,1961-07-23,,2,131631
Bonnie Piesse,1983-08-10,,1,131634
Joshua Malina,1966-01-17,,2,131642
Lee Kin Mun,1969-07-12,,2,2490939
Evan Marriott,1974-07-15,,2,131644
Kim Schraner,1976-01-01,,1,131645
Yanic Truesdale,1970-03-17,,2,131646
Christopher Wiehl,1970-10-29,,2,131647
Alex Nesic,1976-04-17,,2,131648
Jennifer Gareis,1970-08-01,,1,131649
Wayne Blair,1971-11-28,,2,131664
Seal,1963-02-19,,2,131666
Ben Stein,1944-11-25,,2,131667
Chris Terrio,1976-12-31,,2,131680
Nigel Farage,1964-04-03,,2,1442411
Maciej Stuhr,1975-06-23,,2,131696
Ciara O'Callaghan,1972-01-01,,1,1704564
Natalie D'Amico,1997-10-04,,1,3277429
Morgan Taylor Campbell,1995-04-09,,1,1442430
Shuya Sophia Cai,2008-04-22,,1,1704579
Ciara,1985-10-25,,1,131722
Sarah Wright,1983-09-28,,1,131723
Adrienne Bailon-Houghton,1983-10-24,,1,131724
William Lucking,1941-06-17,2021-10-18,2,131725
József Gallai,1988-01-22,,2,1704594
Pierre Rousselet,1973-10-24,,2,1966764
Grant Feely,2011-10-15,,2,3277483
Anthony Carrigan,1983-01-02,,2,1180346
Kirby Bliss Blanton,1990-10-24,,1,131771
Amin Joseph,1980-04-26,,2,131772
Jeffrey Walker,1982-07-10,,2,131776
Brooklynn Prince,2010-05-04,,1,1704640
Bria Vinaite,1993-06-10,,1,1704641
Valeria Cotto,2010-09-30,,1,1704642
Adelaide Kane,1990-08-09,,1,131781
Douglas Barr,1949-05-01,,2,131785
Felipe Esparza,1976-06-11,,2,131787
Vlad Yudin,1982-10-26,,2,131791
Dorian Giordano,2003-03-17,,2,2753242
David Shae,1981-09-03,,2,1704672
Michael Brandon,1945-04-20,,2,131814
Emma Bell,1986-12-17,,1,131820
Ed Ackerman,1977-08-15,,2,131821
Rileah Vanderbilt,1979-08-20,,1,131822
Laure de Clermont-Tonnerre,1983-07-26,,1,131827
Kristin Dodson,1990-07-13,,1,2753266
Lyric Hurd,2008-12-07,,1,2753267
Fatsah Bouyahmed,1971-04-02,,2,1180422
Malik Bentalha,1989-03-01,,2,1180423
Daryl Wein,1983-12-23,,2,131870
Louisa Krause,1986-05-20,,1,131871
Vittorio Rossi,1961-04-16,,2,1442592
Jacob Chase,1986-07-01,,2,131873
Marja-Lewis Ryan,1985-03-19,,1,131874
Emily Peck,1984-06-25,,1,131875
Dick Latessa,1929-09-15,2016-12-19,2,131879
Ryan Piers Williams,1981-05-13,,2,131885
Aino Jawo,1986-07-07,,1,1704768
Caroline Hjelt,1987-11-08,,1,1704769
Zoë Bleu Sidel,1994-10-23,,1,2491204
Malcolm McLaren,1946-01-22,2010-04-08,2,1442631
Nicole Ennemoser,1980-01-01,,1,131911
Madison Brydges,2004-03-11,,1,1704781
Jacob Soley,2009-02-19,,2,1704786
Geraldine Hakewill,1987-07-13,,1,131928
Christiana Cinn,1989-08-23,,1,1704793
Pepper XO,1991-11-06,,1,1704792
Emma Forrest,1976-12-26,,1,1704796
Bre Blair,1980-04-29,,1,131934
Dorian Brown Pham,1979-04-08,,1,131935
Kevin Asch,1975-09-05,,2,131945
Jason Fuchs,1986-03-05,,2,131947
Tim Hetherington,1970-12-05,2011-04-20,2,131948
Lau Kar-Wing,1944-01-01,,2,131955
Andrea Sisson,1989-03-03,,1,1180536
Christy St. John,1992-02-14,,1,1704843
Eric Allman,1955-09-02,,2,132031
Alan Cox,1968-07-22,,2,132032
Eric S. Raymond,1957-12-04,,2,132037
Richard M. Stallman,1953-03-16,,0,132038
Linus Torvalds,1969-12-28,,2,132039
Samantha Gracie,1990-06-27,,1,1180613
Terrence Evans,1934-06-20,2015-08-07,2,132054
Cheryse Dyllan,1986-01-18,,1,1967064
Abraham Belaga,1986-06-06,,2,132069
York Alec Shackleton,1974-08-23,,2,1967084
DJ Qualls,1978-06-12,,2,132078
Jessica Jaymes,1979-03-08,2019-09-17,1,132082
Nick Manning,1967-05-28,,2,132093
Tony Tedeschi,1964-04-11,,2,132095
Claudio Del Falco,1972-08-14,,2,1180671
Breeda Wool,1985-03-03,,1,1442829
Allen Bestwick,1961-09-24,,2,4326419
Beck Bennett,1984-10-01,,2,1180696
Kyle Mooney,1984-09-04,,2,1180698
Nick Rutherford,1985-01-01,,2,1180701
Katy Stoll,1984-08-15,,1,1180704
Bobby Labonte,1964-05-08,,2,4326442
Robert T. Cunningham,1996-05-05,,2,1967148
T.J. Cummings,1980-07-28,,2,132141
Seth Gamble,1988-04-29,,2,132144
Lucy O'Connell,2007-07-11,,1,1442866
Ezra Miller,1992-09-30,,3,132157
Richard Levine,1939-09-11,,2,132161
Ted Haggard,1956-06-27,,2,132169
Paulo Pascoal,1982-07-08,,2,2753614
Jaden Osimuwa,2023-06-23,2023-06-01,3,3277923
Ethan Cutkosky,1999-08-19,,2,132213
Owen Campbell,1994-06-09,,2,132220
David Sakurai,1979-07-19,,2,1180795
Asia Carrera,1973-08-06,,1,132232
Nacho Aldeguer,1985-09-10,,2,132234
Keith Powers,1992-08-22,,2,1442955
Babak Najafi,1975-09-14,,2,132239
Yvette Monreal,1992-07-09,,1,1442968
Justin H. Min,1989-03-20,,2,1442976
Giuliano Montaldo,1930-02-22,2023-09-05,2,132257
John Lacy,1965-08-29,,2,1180860
Ali Stroker,1987-06-16,,1,1443005
Brianne Howey,1989-05-24,,1,132312
Nick Kocher,1986-01-15,,2,132311
Amy Reid,1985-04-15,,1,132326
Bonnie Rotten,1993-05-09,,1,1180903
Daniella Kertesz,1989-03-11,,1,1180907
Fabrizio Guido,1999-05-28,,2,1180908
Lanny Barbie,1981-08-29,,1,132334
Dixon Cohee,1993-08-12,,2,132346
Casey Dubois,1993-08-12,,2,132347
Kate Micucci,1980-03-31,,1,132354
Malcolm Barrett,1980-04-22,,2,132355
Wanuri Kahiu,1980-06-21,,1,132360
Daniel Emery Taylor,1979-10-30,,2,1180940
Kerry Knuppe,1983-08-15,,1,1180941
Edward Akbar,1985-08-26,,2,1705229
Percy Daggs III,1982-07-20,,2,1180945
Ryan Heffington,1973-06-07,,2,1705236
Rigoberto Castañeda,1973-02-27,,2,1180957
Tori Black,1988-08-26,,1,132381
Kayden Kross,1985-09-15,,1,132388
Julie Night,1978-07-02,,1,132397
Bree Olson,1986-10-07,,1,132398
Amber Rayne,1984-09-19,2016-04-02,1,132400
Josh Brener,1984-10-01,,2,1180979
John Barnes,1963-11-07,,2,1705269
Travis Mathews,1975-01-01,,2,132412
Aïssa Maïga,1975-05-25,,1,132429
Zach Lipovsky,1984-02-07,,2,1181022
Dominic Chianese Jr.,1964-08-08,,2,132456
Jeremy Kenyon Lockyer Corbell,1977-02-03,,2,1967468
Ashley Ciarra,2008-11-08,,1,3278244
Juliette Crosbie,1995-12-12,,1,2491823
Norma Argentina,1946-09-01,,1,132551
Marie Ward,1969-09-24,,1,1181129
Jason Thompson,1976-11-20,,2,132554
Biliana Petrinska,1974-01-22,,1,1181136
Marie Veckova,1985-08-07,,1,1181177
Wenwen Han,1995-08-24,,1,1443364
Zac Wang,1995-10-20,,2,1443375
Katrina Devine,1980-07-01,,1,132663
Christopher Swindle,1971-12-27,,2,2229812
Brian Fee,1975-01-29,,2,1443386
Hannah Pearl Utt,1987-02-22,,1,1181253
Skylar Witte,1997-06-09,,1,3278405
Kevin Wayne,1968-11-01,,2,1181263
Keir Gilchrist,1992-09-28,,2,132712
Madeleine Albright,1937-05-15,2022-03-23,1,1181293
Steven Krueger,1989-05-25,,2,1181295
Brett Dalton,1983-01-07,,2,1181302
Chloe Bennet,1992-04-18,,1,1181303
Eric Bruskotter,1966-03-22,,2,132729
Marta Milans,1982-04-19,,1,1181306
Alexis Carra,1990-04-27,,1,1181309
Andrew Santino,1983-10-16,,2,1181310
Blake Lee,1983-08-31,,2,1181311
Maisie Williams,1997-04-15,,1,1181313
Ginger Gonzaga,1983-05-17,,1,1181314
Paul Leyden,1972-12-16,,2,1181315
Albert Tsai,2004-08-05,,2,1181320
Sarah Haskins,1979-08-03,,1,1181324
Hannah Simone,1980-08-03,,1,1181326
Lamorne Morris,1983-08-14,,2,1181327
Scott C. Brown,1967-12-17,,2,132755
Rebecca Breeds,1987-06-17,,1,1181334
Sufe Bradshaw,1986-04-16,,1,1181331
Diane Chambers,1951-02-17,2015-04-10,1,1181340
Tamara Goodwin,1988-10-15,,1,1181335
Melvin Gregg,1988-09-22,,2,1181339
Jack Gore,2005-05-19,,2,1181345
Chelsea Gilligan,1991-06-27,,1,1181347
Clara Rugaard,1997-12-05,,1,1443492
Celina Sinden,1987-07-31,,1,1181351
Ryan Eggold,1984-08-10,,2,1181353
Ilfenesh Hadera,1985-12-01,,1,1181354
Ricard Sales,1981-01-01,,2,1443502
Eli Goree,1994-05-26,,2,1181358
Luke Mitchell,1985-04-17,,2,1181361
Stewart Brand,1938-12-14,,2,1181375
Richard Rhodes,1937-07-04,,2,1181378
Michael Shellenberger,1971-06-16,,2,1181379
Krystal Joy Brown,1986-12-22,,1,1967809
Wendy Meredith,1965-06-01,,1,2229971
Connie Chiume,1952-06-05,,1,1181397
Pixie Davies,2006-12-09,,1,1181403
Kat Von D,1982-03-08,,1,132833
Eliot Spitzer,1959-06-10,,2,132836
Mary Balser,1977-12-22,,1,1705711
Nunzia Schiano,1959-05-16,,1,132849
Valorie Curry,1986-02-12,,1,1181426
Delphine Lehericey,1975-08-01,,1,1181428
Tamara Lynn Chambers,1991-02-07,,1,1705716
Tim Heidecker,1976-02-03,,2,132856
Eric Wareheim,1976-04-07,,2,132857
Shawn Toovey,1983-03-01,,2,132860
John Lennox,1943-11-07,,2,132862
Brad Peyton,1978-05-27,,2,132876
Gee Malik Linton,1973-12-09,,2,1443611
Laura Gómez,1979-11-15,,1,1443612
Jackie Cruz,1986-08-08,,1,1443625
Vicky Jeudy,1987-01-23,,1,1443647
Scotty Moore,1931-12-27,2016-06-28,2,1181521
D.J. Fontana,1931-03-15,,2,1181522
Sam Phillips,1984-05-31,,2,1181524
Ben York Jones,1984-02-11,,0,132963
Drake Doremus,1983-03-29,,2,132964
Ben Coccio,1975-08-02,,0,132973
Bart Hansard,1963-09-12,,2,1181559
Raymond Anthony Thomas,1956-12-19,,2,1181562
Kimiko Glenn,1989-06-27,,1,1443708
Darren Le Gallo,1974-07-21,,2,1181565
Frances Ruffelle,1965-08-29,,1,132992
Hermione Norris,1967-02-12,,1,132993
Madeline Brewer,1992-05-01,,1,1443712
Thurman Thomas,1966-05-16,,2,3803020
Bruce Smith,1963-06-18,,2,3803022
Scott Norwood,1960-07-17,,2,3803024
Megan Massie,1990-05-20,,1,2230163
Brian Rogalski,1958-01-28,2014-01-07,2,1968031
David Horovitch,1945-08-11,,2,133032
Sebastian Vettel,1987-07-03,,2,1443760
Betsy Aidem,1957-10-28,,1,133047
George Carroll,1977-09-27,,2,133067
Owen Burke,1992-10-30,,2,133068
Jack Paar,1918-05-01,2004-01-27,2,133074
April McCullough,1984-04-22,,1,1705948
Eugene Ashe,1965-08-19,,2,1705951
Judd Gregg,1947-02-14,,2,5113835
Brian Nagel,1983-08-06,,2,1443829
Sterling 'Steelo' Brim,1988-06-05,,2,3016694
Amber Goldfarb,1992-12-20,,1,133113
Keiji Nakazawa,1939-03-14,2012-12-19,2,133117
Patrick O'Connell,1957-07-07,,2,133121
Paul Joseph Watson,1982-05-24,,2,2230286
Raven Jackson,1990-01-01,,1,2230287
Justin Webb,1961-01-03,,2,3541013
Nicholas Asbury,1971-02-13,,2,1443861
Peter Asher,1944-06-22,,2,133148
Henri Cartier-Bresson,1908-08-22,2004-08-03,2,133185
Sharon Osbourne,1952-10-09,,1,133196
Jack Osbourne,1985-11-08,,2,133197
Stuart Urban,1958-09-11,,2,133210
Ryan Kwanten,1976-11-28,,2,133212
Emma Kathleen Hepburn Ferrer,1994-05-01,,1,3016801
Eamonn Andrews,1922-12-19,1987-11-05,2,133248
Zoie Palmer,1977-10-28,,1,133252
Virgile Bramly,1980-06-21,,2,133257
Arthur Hiller,1923-11-22,2016-08-17,2,133259
Michelle Bachelet,1951-09-29,,1,1968273
Eliza Shin,1970-01-10,,1,1968282
Peter Carey,1943-05-07,,2,133285
Golden Brooks,1970-12-01,,1,133302
Marley Marl,1962-09-30,,2,133307
Sydney Chandler,1996-02-13,,1,2754753
Robin Bain,1980-02-12,,1,1968322
Daniel Fathers,1966-03-23,,2,133327
Anna Maria Perez de Tagle,1990-12-23,,1,133328
Reginald Harkema,1967-01-01,,2,133331
Travis Milne,1986-07-18,,2,133333
Nathan Zellner,1975-08-02,,2,133356
Joel Heyman,1971-09-16,,2,133357
Burnie Burns,1973-01-18,,2,133359
Matt Hullum,1974-09-29,,2,133368
Sabrina Gennarino,1978-01-20,,1,133386
Jesse Inman,1977-10-18,,2,1444112
Quentin Dupieux,1974-04-14,,2,133398
Cecelia Antoinette,1949-11-24,2020-05-28,1,133400
Amanda Fuller,1984-08-27,,1,133401
Nick Ashy Holden,1982-10-31,,2,133402
Simon Rumley,1968-05-22,,2,133403
Karolina Muller,1981-02-10,,1,133444
Elle King,1989-07-03,,1,1706313
Aya Cash,1982-07-13,,1,133451
Chris Schellenger,1989-02-15,,2,1444195
Carol MacReady,1952-07-04,,1,133498
Christopher Biggins,1948-12-16,,2,133499
Simon Curtis,1960-03-11,,2,133502
Yuliia Sobol,1996-01-01,,1,1706381
Zeta Makrypoulia,1978-07-31,,1,133519
Abel Folk,1959-08-28,,2,133525
Laura Mañá,1968-01-12,,1,133526
Adam Joseph,1982-01-10,,2,3803565
Mason McNulty,2005-10-14,,2,1444270
Casey Simpson,2004-04-06,,2,1444271
Bevin Prince,1982-09-23,,1,133590
Ian Reed Kesler,1977-02-13,,2,133591
Ase Wang,1981-11-26,,1,133612
Todd Babcock,1969-10-12,,2,133627
Tracey McCall,1977-07-20,,1,133628
David L. Cunningham,1971-02-24,,2,133635
John Paul I.,1912-10-17,1978-09-28,2,2492940
Daniel Cerny,1981-12-11,,2,133665
D. David Morin,1955-04-20,,2,133669
Hal Linden,1931-03-20,,2,133670
Ronnie Kerr,1974-03-30,,2,133675
Nate Scholz,1984-03-15,,2,133680
Josie Rourke,1976-09-03,,1,1182269
Katy Marie Johnson,1988-04-16,,1,1968709
Emma Hamilton,1984-11-13,,1,395846
Hani Furstenberg,1979-09-14,,1,657997
Chris Cowlin,1980-08-09,,2,1182303
Lucas Lynggaard Tønnesen,2000-07-13,,2,1444453
Leslie Coutterand,1984-10-20,,1,1706610
Miguel Rodarte,1971-07-21,,2,133762
Jacob Zachar,1986-05-16,,2,1182341
Jimmie F. Skaggs,1944-12-20,2004-07-06,2,133771
Hector Kotsifakis,1971-09-12,,2,133766
Taylor M. Graham,1988-05-17,,2,133782
Debbie Scaletta,1956-05-19,,1,2493083
Michael D. Olmos,1971-07-22,,2,133790
Helene Udy,1962-11-01,,1,133800
Joseph Vincent Cordaro,1991-11-21,,2,133801
Billy Grimm,1992-07-23,,2,2493098
Nelson Rockefeller,1908-07-08,1979-01-26,2,2493102
Will Denton,1990-02-04,,2,133814
Residente,1978-02-23,,2,1182409
Daisy Edgar-Jones,1998-05-24,,1,2230991
Carmine Caridi,1934-01-23,2019-05-28,2,133853
Mark S. Allen,1965-03-16,,2,2493161
Aisling Walsh,1958-01-01,,1,133873
Nicholas Logan,1986-06-08,,2,1968891
Gary Lamont,1985-03-01,,2,2493208
Shane Kippel,1986-06-04,,2,133917
Dewshane Williams,1991-01-01,,2,133920
Lawrence Bayne,1960-11-11,,2,133921
Alexander Conti,1993-09-01,,2,133926
Lotte Verbeek,1982-06-24,,1,133931
Nicola Correia Damude,1981-06-21,,1,1182525
Matthew Tompkins,1967-04-06,,2,133950
Burton Gilliam,1938-08-09,,2,133952
Wang Luoyong,1958-12-24,,2,133957
