birthday,deathday,gender,person_id,known_for_department,age,movie_count
1978-02-09,,2,932248,Directing,45,3
1974-07-25,,2,80289,Acting,49,1
2004-07-17,,2,3127719,Acting,19,1
1980-09-04,,1,932267,Acting,43,1
1989-10-10,,1,145836,Acting,34,2
1971-12-05,,1,178614,Acting,52,2
1939-04-21,2020-08-01,2,14784,Acting,81,2
1934-06-26,,2,14792,Acting,89,6
1980-09-17,,2,178634,Acting,43,3
1934-11-30,,1,14797,Acting,89,2
1941-05-23,,2,14801,Acting,82,1
1984-03-13,,2,80352,Acting,39,7
1974-09-18,,2,1227235,Acting,49,1
1953-06-01,,2,997860,Acting,70,2
1961-09-23,,2,47589,Acting,62,2
2002-09-01,,2,211429,Acting,21,2
1963-12-19,,2,80365,Acting,60,3
1923-12-10,2010-09-11,2,14833,Acting,86,2
1981-06-22,,2,1161712,Acting,42,2
1995-11-11,,2,1653235,Acting,28,2
1933-04-26,,1,14837,Acting,90,2
1987-02-01,,1,997887,Acting,36,5
1923-11-28,2018-10-23,2,14852,Acting,94,3
1983-03-12,,2,1260038,Acting,40,4
1982-05-08,,1,47625,Acting,41,3
1961-08-05,,1,47627,Acting,62,5
1965-05-03,,2,47632,Acting,58,3
1989-04-27,,1,211474,Acting,34,2
1977-03-15,,1,80405,Acting,46,2
1993-02-04,,2,1161752,Acting,30,2
1981-03-04,,1,1161753,Acting,42,1
1948-11-03,,2,47643,Acting,75,2
1954-09-10,,2,47640,Acting,69,3
1949-02-09,,1,80415,Acting,74,1
1946-10-22,,2,80416,Acting,77,3
1981-08-10,,1,211488,Acting,42,1
1969-12-05,,1,47646,Acting,54,2
1980-12-14,,2,47647,Acting,43,3
1927-05-22,2021-08-31,2,14884,Acting,94,2
1959-11-14,,2,47654,Acting,64,1
1964-08-18,,2,14886,Acting,59,5
1950-07-11,,2,14888,Acting,73,15
1973-09-05,,2,14887,Acting,50,6
1994-11-11,,2,14889,Acting,29,3
1998-05-16,,1,14890,Acting,25,1
1971-10-26,,1,14892,Acting,52,5
1971-12-14,,1,113224,Acting,52,4
1954-05-01,,2,113225,Directing,69,1
1956-09-16,,2,113230,Acting,67,2
1973-08-26,,2,113231,Acting,50,5
1984-10-03,,1,211540,Acting,39,2
1997-07-03,,1,113236,Acting,26,2
1979-04-17,,2,965205,Acting,44,5
1990-01-09,,1,211539,Acting,33,3
1961-07-05,,1,146004,Acting,62,4
1966-02-02,,2,113245,Acting,57,1
1938-01-04,,2,14950,Acting,85,4
2002-07-09,,2,965224,Acting,21,2
1982-01-13,,1,47720,Acting,41,3
1975-05-28,,2,440943,Acting,48,2
1992-12-03,,1,3553907,Acting,31,1
1978-12-01,,2,80507,Acting,45,3
1988-09-19,,1,1292930,Acting,35,1
1965-06-28,,1,14984,Acting,58,7
1950-04-28,,2,14991,Acting,73,7
1987-04-12,,3,1325716,Acting,36,2
1940-02-04,2017-07-16,2,14999,Directing,77,2
1971-08-20,,2,80536,Acting,52,3
2007-03-25,,2,1915546,Acting,16,1
1952-07-06,,2,15002,Directing,71,3
1975-10-11,,2,113308,Acting,48,2
1964-03-03,,1,15007,Acting,59,5
1923-04-12,2004-01-22,1,15008,Acting,80,1
1971-08-10,,2,15009,Acting,52,20
1968-09-16,,2,47775,Acting,55,1
1961-05-21,2017-10-18,2,15011,Acting,56,6
1978-07-16,,1,15012,Acting,45,5
1971-06-01,,2,47779,Acting,52,1
1984-02-01,,1,1325731,Acting,39,2
1984-10-04,,2,932525,Acting,39,1
1965-07-16,,2,15028,Acting,58,2
1963-02-14,,2,15029,Acting,60,4
1964-06-03,,2,113332,Acting,59,1
1966-05-04,,2,932533,Directing,57,1
1978-06-02,,2,15033,Acting,45,21
1981-06-12,,2,15034,Acting,42,9
1997-06-18,,2,80576,Acting,26,1
1948-06-25,,2,15045,Directing,75,3
1970-06-15,,1,15050,Acting,53,2
1978-02-21,,1,211662,Acting,45,3
1976-02-25,,1,80591,Acting,47,9
1981-07-26,,1,80592,Acting,42,2
1972-12-26,,2,47825,Acting,51,1
1969-06-04,,2,80595,Acting,54,13
1969-09-14,,2,80602,Acting,54,7
1978-06-20,,2,113373,Acting,45,6
1948-02-29,,2,15070,Acting,75,4
2000-07-28,,1,1096415,Acting,23,3
2009-01-22,,1,1358561,Acting,14,2
1998-08-25,,1,80613,Acting,25,2
1997-01-09,,1,80614,Acting,26,1
1952-09-12,,1,80615,Acting,71,3
1960-01-01,,2,80619,Acting,63,20
1964-12-31,,2,178926,Acting,59,7
1982-03-25,,2,1424111,Acting,41,2
1977-05-16,,1,15091,Acting,46,7
1917-09-18,2017-07-26,1,15098,Acting,99,2
1938-09-02,,1,80634,Acting,85,4
1959-08-04,,1,15100,Acting,64,2
1965-05-31,,1,15110,Acting,58,3
1960-10-18,,2,15111,Acting,63,4
1945-01-29,,2,15112,Acting,78,2
2006-01-01,,2,2898697,Acting,17,1
1979-02-20,,2,80661,Acting,44,2
1973-01-01,,2,80675,Writing,50,1
2000-02-05,,2,80676,Acting,23,1
1996-11-01,,1,1784612,Acting,27,3
1948-05-20,,2,15148,Directing,75,1
1931-01-17,2024-09-09,2,15152,Acting,93,8
1979-12-30,,2,1391409,Acting,44,1
1978-12-28,,2,113461,Acting,45,1
1994-07-25,,1,1817397,Acting,29,1
1981-09-14,,2,1391420,Acting,42,3
1935-08-29,2023-08-07,2,15175,Directing,87,1
1984-12-23,,1,998225,Acting,39,3
1974-06-06,,1,47953,Acting,49,1
1940-04-12,,2,15193,Sound,83,1
1996-06-13,,2,113505,Acting,27,9
1984-04-04,,1,1489764,Acting,39,1
1943-08-18,2024-06-27,2,80742,Acting,80,1
2007-03-01,,2,3586928,Acting,16,1
1966-03-01,,2,15217,Directing,57,12
1966-08-05,,2,15218,Writing,57,9
1972-08-06,,1,47987,Acting,51,2
1966-06-30,,2,80757,Acting,57,6
1973-03-08,,2,80758,Acting,50,4
1968-03-06,,2,146294,Acting,55,2
1976-05-17,,1,80760,Acting,47,2
1985-10-01,,1,1227646,Acting,38,1
1967-08-22,,2,15232,Acting,56,10
1971-09-08,,2,15234,Acting,52,7
1992-01-05,,1,1325961,Acting,31,5
1964-03-23,,1,15250,Acting,59,9
1939-10-23,2018-06-24,2,15253,Acting,78,6
1979-03-12,,2,113563,Acting,44,3
1966-10-19,,2,15277,Acting,57,33
1971-07-30,,1,15286,Acting,52,5
1985-12-05,,2,146358,Acting,38,2
1966-09-20,,1,15287,Directing,57,2
1995-12-26,,2,3455931,Acting,28,3
1990-03-24,,1,15293,Acting,33,1
1953-01-01,,2,1194944,Acting,70,6
1983-03-07,,1,1260481,Acting,40,7
1971-10-20,,1,15298,Acting,52,4
1960-01-01,,1,113600,Directing,63,1
1990-10-30,,2,1227717,Acting,33,4
1969-10-23,,2,1194965,Acting,54,2
1974-08-10,,2,1227734,Acting,49,1
1959-02-08,,2,15319,Acting,64,7
1971-02-06,,2,146391,Acting,52,11
1994-07-21,,2,1194966,Acting,29,2
1978-06-20,,2,1194967,Acting,45,2
1968-09-28,,1,1194969,Acting,55,1
1999-02-10,,1,211937,Acting,24,4
1965-11-25,,2,15336,Acting,58,5
1965-09-06,,2,15337,Acting,58,2
1965-04-17,,2,15338,Acting,58,10
1982-03-01,,2,146411,Acting,41,1
1958-08-15,,2,15340,Acting,65,5
1993-02-24,,1,1162218,Acting,30,1
1966-06-27,,2,15344,Directing,57,9
1990-10-31,,1,2079729,Acting,33,3
1973-09-07,,2,15345,Writing,50,2
1967-10-10,,2,15347,Sound,56,6
1971-11-12,,2,211958,Acting,52,2
1978-06-04,,1,572407,Acting,45,1
1993-07-20,,1,1129464,Acting,30,1
1946-10-05,,2,15358,Crew,77,1
1968-06-05,,2,637953,Acting,55,1
1972-11-08,,1,15370,Acting,51,3
1987-10-17,,1,1260554,Acting,36,4
1984-03-30,,1,113676,Acting,39,2
1949-10-30,,2,15374,Acting,74,5
1966-04-10,2022-11-29,2,15376,Acting,56,7
2002-08-02,,1,146449,Acting,21,1
2002-08-02,,1,146450,Acting,21,1
1985-09-08,,2,211991,Acting,38,2
1983-08-25,,1,211993,Acting,40,2
1969-07-29,,2,80923,Directing,54,1
1970-11-17,,2,80924,Directing,53,1
1943-05-10,,2,15412,Acting,80,5
2005-04-30,,1,1915962,Acting,18,2
1968-11-27,,2,15424,Acting,55,3
1983-02-12,,2,113732,Acting,40,6
1998-05-02,,2,1522760,Acting,25,1
1984-02-18,,1,80969,Acting,39,4
1992-04-11,,1,1522761,Acting,31,1
1989-06-25,,2,146510,Acting,34,1
1953-06-12,,2,15439,Acting,70,2
1961-08-24,,2,15440,Acting,62,14
1963-01-01,,2,80978,Acting,60,5
1986-07-01,,1,1457238,Acting,37,4
1963-09-25,,2,15455,Acting,60,8
1983-06-02,,1,80998,Acting,40,1
1974-02-16,,2,932967,Acting,49,13
1985-05-02,,2,1457266,Acting,38,2
1989-12-07,,2,572541,Acting,34,11
1988-09-22,,2,1358974,Acting,35,1
1961-06-02,,2,15498,Acting,62,5
2000-05-04,,1,933002,Acting,23,1
2007-01-21,,1,1358988,Acting,16,1
1983-07-28,,2,550165,Acting,40,1
1974-07-04,,1,113818,Acting,49,4
1981-07-04,,2,81051,Acting,42,2
1976-01-01,,1,1096867,Directing,47,1
1917-12-18,2005-02-04,2,15531,Acting,87,1
1922-10-27,2014-06-11,1,15532,Acting,91,2
1966-01-12,,2,15533,Acting,57,3
1976-11-16,,1,212141,Acting,47,2
1988-09-11,,1,965807,Acting,35,1
1974-04-24,,2,15543,Acting,49,3
1983-10-05,,2,48312,Acting,40,5
1985-02-07,,1,212154,Acting,38,3
2002-10-03,,2,965819,Acting,21,2
1997-11-01,,2,81083,Acting,26,4
1976-10-31,,1,15555,Acting,47,7
1982-05-03,,1,15556,Acting,41,10
1955-10-22,,2,15557,Directing,68,7
1981-08-31,,2,81096,Acting,42,5
1964-09-27,,2,1260745,Visual Effects,59,3
1984-04-02,,2,81097,Acting,39,11
1972-09-06,,1,15563,Acting,51,4
1976-01-17,,2,15564,Acting,47,4
1981-09-12,,1,15565,Acting,42,4
1972-10-17,,1,15566,Acting,51,1
1956-11-29,2024-01-29,2,15567,Acting,67,1
1994-11-03,,1,15568,Acting,29,1
1990-08-14,,1,1817814,Acting,33,1
1974-10-17,,2,15576,Acting,49,6
1984-10-24,,1,15577,Acting,39,2
2001-12-14,,2,212184,Acting,22,1
1950-08-30,2020-07-26,2,179421,Acting,69,1
1982-04-19,,2,139868,Acting,41,2
1996-10-27,,1,1096930,Acting,27,1
1976-09-18,,2,81125,Acting,47,6
1976-12-05,,1,81133,Acting,47,2
1962-01-29,,1,81134,Acting,61,1
1974-07-04,,2,1260782,Acting,49,4
1989-12-13,,1,212208,Acting,34,6
1997-04-26,,1,1654001,Acting,26,3
1977-05-12,,2,113901,Writing,46,1
1971-02-12,,2,113916,Acting,52,24
1971-02-01,,1,113919,Acting,52,4
1980-10-21,,1,212225,Acting,43,3
1991-04-10,,1,113926,Acting,32,2
1979-03-18,,1,81164,Acting,44,2
1980-01-07,,2,212240,Directing,43,1
1958-12-25,,2,81172,Acting,65,3
1956-10-02,,2,81178,Acting,67,4
1977-08-09,,2,1031463,Directing,46,3
1993-03-21,,2,933160,Acting,30,2
1993-03-18,,2,1719594,Acting,30,2
1959-04-20,,2,15661,Acting,64,10
1991-08-22,,2,81197,Acting,32,4
1963-04-18,,2,81200,Acting,60,6
1981-01-22,,2,113970,Acting,42,1
1961-11-22,,2,179508,Acting,62,6
1999-10-31,,1,1457461,Acting,24,3
1982-01-29,,2,933176,Directing,41,3
1970-05-19,,1,15675,Acting,53,2
1981-03-29,,1,146748,Acting,42,1
1988-07-07,,2,212285,Acting,35,5
1992-03-13,,2,146750,Acting,31,4
1976-03-16,,2,15684,Acting,47,6
1976-04-18,,2,114000,Acting,47,7
1968-06-20,,1,81239,Acting,55,3
1979-04-15,,2,114019,Acting,44,17
1995-03-04,,2,81260,Acting,28,3
1995-01-13,,2,81269,Acting,28,1
1983-10-19,,1,933238,Acting,40,11
1945-07-26,,1,15735,Acting,78,24
1968-08-17,2021-04-16,1,15737,Acting,52,3
1984-10-21,,2,1064313,Acting,39,1
1937-02-27,,1,15746,Acting,86,1
1957-12-21,,2,15757,Acting,66,8
1970-03-18,,1,15758,Acting,53,14
1978-06-10,,2,81295,Acting,45,3
1986-11-10,,2,15760,Acting,37,9
1973-08-24,,1,15761,Acting,50,9
1973-02-12,,1,15762,Acting,50,21
1972-04-18,,2,48530,Acting,51,6
1991-07-07,,1,933271,Acting,32,2
1954-03-02,,1,933272,Acting,69,3
1980-08-19,,2,1719706,Writing,43,2
1958-02-24,,2,15774,Directing,65,5
1962-06-12,,2,15775,Directing,61,3
1977-11-19,,2,81316,Acting,46,3
1990-04-16,,1,966053,Acting,33,4
1996-07-18,,2,1850803,Acting,27,1
1983-09-20,,1,1293753,Acting,40,1
1953-04-25,,2,15810,Writing,70,3
1953-11-08,,2,15811,Writing,70,3
1949-06-29,,2,15812,Writing,74,1
1994-01-01,,1,1457605,Acting,29,1
2011-11-02,,1,3128782,Acting,12,1
1948-05-03,,2,15824,Acting,75,6
1971-07-22,,2,2637265,Acting,52,2
1980-07-03,,1,81364,Acting,43,12
1946-03-12,,2,15831,Acting,77,28
1962-05-23,,1,81375,Acting,61,2
1964-06-22,,1,15851,Acting,59,2
1968-04-19,,1,15852,Acting,55,7
1947-12-17,,2,15853,Acting,76,6
1957-05-29,,2,15854,Acting,66,13
1977-07-12,,2,81388,Acting,46,3
1980-09-07,,2,81391,Acting,43,5
1955-02-07,2017-01-19,2,15860,Acting,61,4
1959-07-16,,2,179702,Acting,64,4
1942-08-04,2008-06-29,2,15863,Acting,65,1
1985-12-28,,1,1359352,Acting,38,1
1957-06-16,,2,15865,Acting,66,1
1997-07-18,,2,1687041,Acting,26,1
1994-10-23,,1,1392137,Acting,29,3
1986-12-19,,1,1392140,Acting,37,1
1961-01-13,,1,15886,Acting,62,4
1965-01-04,,1,15887,Acting,58,3
1953-12-28,2025-05-06,2,15890,Directing,71,2
1990-07-15,,1,1818135,Acting,33,1
1983-08-09,,2,1392152,Acting,40,1
1963-02-17,,2,15897,Acting,60,3
1967-11-09,,2,15898,Acting,56,4
1957-01-25,,1,15899,Acting,66,9
1928-02-22,,2,15900,Acting,95,7
1945-10-07,,2,15902,Acting,78,3
1937-05-12,2008-06-22,2,15903,Acting,71,5
1972-02-07,,1,15905,Acting,51,1
1993-04-02,,2,1523242,Acting,30,3
1980-07-19,,2,1293892,Acting,43,4
1973-02-14,,2,81476,Directing,50,2
1975-07-28,,2,81480,Acting,48,6
1979-01-26,,2,114252,Acting,44,2
1973-04-02,,2,114253,Acting,50,3
1979-10-04,,1,147056,Acting,44,6
1997-10-06,,1,1425008,Acting,26,1
1951-09-09,,2,114293,Acting,72,2
1962-01-01,,1,2309752,Acting,61,1
1983-11-07,,2,212604,Acting,40,10
1934-02-07,,1,2309757,Acting,89,1
1931-12-22,,2,81557,Acting,92,2
1981-07-24,,2,1293978,Acting,42,1
1969-12-20,,2,179882,Crew,54,5
1981-06-28,,2,1293994,Directing,42,3
1969-11-11,,2,179887,Acting,54,4
1982-08-26,,2,933558,Acting,41,3
1960-07-10,,2,179896,Acting,63,1
2005-03-26,,1,933578,Acting,18,2
1975-06-22,,2,212689,Acting,48,4
2005-10-07,,1,1883866,Acting,18,4
1972-06-02,,2,114394,Acting,51,1
1974-01-07,,2,114404,Directing,49,1
2003-07-09,,2,1720042,Acting,20,1
1990-12-21,,2,1097451,Acting,33,1
2002-10-01,,2,1425134,Acting,21,2
2008-01-01,,1,2309873,Acting,15,1
1993-07-08,,2,1785590,Acting,30,1
1972-01-30,,1,81667,Acting,51,5
1986-05-12,,1,1031943,Directing,37,1
1964-11-11,,2,933640,Acting,59,4
2000-03-06,,2,114446,Acting,23,5
1971-01-17,,1,16145,Acting,52,2
1962-01-17,,2,81681,Acting,61,16
1981-07-12,,1,81682,Acting,42,7
1981-10-16,,1,81684,Acting,42,2
1965-06-08,,2,81685,Acting,58,18
1985-11-04,,1,212766,Acting,38,2
1983-08-19,,2,212772,Acting,40,1
1957-07-21,,2,16165,Acting,66,8
1955-06-15,,1,114470,Acting,68,2
1979-05-29,,1,81703,Acting,44,1
1975-10-10,,2,212776,Acting,48,1
1985-05-07,,1,212778,Acting,38,2
1955-06-26,,2,16183,Acting,68,1
1978-10-07,,2,147255,Acting,45,2
1994-08-15,,1,2309944,Acting,29,1
1960-04-04,,1,81726,Acting,63,4
1981-04-25,,1,212815,Acting,42,1
1985-11-26,,2,1457999,Acting,38,2
1957-01-15,,2,16214,Acting,66,1
1998-10-26,,1,1261400,Acting,25,2
1975-07-12,,2,212828,Acting,48,1
1981-05-10,,1,212833,Acting,42,4
1971-05-13,,2,1326945,Acting,52,4
2011-06-20,,2,2047847,Acting,12,3
1976-08-27,,1,49001,Acting,47,1
1974-06-22,,2,49002,Acting,49,4
2011-01-26,,2,3227497,Acting,12,1
1959-10-26,,2,1228665,Acting,64,2
1969-02-18,,1,49018,Acting,54,2
1983-06-14,,2,16269,Acting,40,1
1989-04-30,,2,966556,Acting,34,1
1962-02-08,,2,49056,Acting,61,5
1997-03-20,,2,999329,Acting,26,2
1994-05-29,,1,1327009,Acting,29,1
1944-08-25,,2,16293,Acting,79,3
1988-03-24,2016-05-08,2,114600,Acting,28,3
1990-03-26,,1,114601,Acting,33,1
1983-03-31,,1,114602,Acting,40,6
1994-10-27,,1,1327013,Acting,29,2
1945-08-08,,1,114597,Directing,78,1
1944-02-22,2017-04-26,2,16294,Directing,73,1
1966-04-27,,2,16304,Writing,57,2
1980-09-18,,2,81840,Acting,43,4
1992-11-18,,2,212913,Acting,31,2
1965-02-03,,1,16307,Acting,58,4
1989-01-30,,1,999346,Acting,34,1
1971-05-30,,2,81850,Directing,52,3
1983-01-06,,1,507837,Acting,40,1
1992-02-09,,2,212934,Acting,31,3
1960-08-16,,2,16327,Acting,63,4
1953-08-28,,1,114631,Acting,70,1
1956-09-03,,2,16328,Writing,67,1
1964-08-15,,2,81867,Acting,59,4
1978-09-20,,2,147404,Acting,45,2
1987-04-27,,2,2015187,Acting,36,1
2008-11-23,,2,1523670,Acting,15,5
1975-04-05,,2,1687511,Acting,48,2
1985-02-28,,2,212952,Acting,38,1
1957-08-25,,2,16358,Acting,66,9
1973-11-04,,2,1032173,Acting,50,1
1947-01-31,,2,114674,Acting,76,7
1972-10-12,,2,147446,Acting,51,2
1947-07-02,,2,16376,Writing,76,1
1954-04-29,,2,16377,Acting,69,1
1955-10-03,,2,81916,Acting,68,3
1980-12-08,,1,81917,Acting,43,1
1978-07-15,,2,81918,Acting,45,3
1977-09-25,,2,81919,Acting,46,1
1938-02-20,,1,81920,Acting,85,1
1972-04-30,,2,81925,Acting,51,1
1952-12-15,,1,16391,Directing,71,2
1982-03-25,,1,213001,Acting,41,12
1997-09-23,,2,1196041,Acting,26,1
2004-07-16,,1,1425420,Acting,19,1
1953-07-11,,1,16406,Acting,70,1
1944-05-05,2015-07-10,2,16407,Acting,71,7
1962-06-01,,1,1228834,Acting,61,1
1949-12-10,,2,16427,Acting,74,1
1971-08-18,,2,16429,Acting,52,6
1944-08-09,,2,16431,Acting,79,10
1940-04-20,2010-07-16,2,16433,Acting,70,3
1985-12-30,,1,213044,Acting,38,1
1963-02-13,,2,1622069,Acting,60,1
1980-11-13,,1,180279,Acting,43,2
1970-05-06,,2,16441,Acting,53,1
1999-10-21,,1,1622074,Acting,24,1
1965-01-01,,2,16448,Writing,58,1
1969-11-04,,2,16450,Acting,54,3
1988-01-14,,1,114760,Acting,35,1
1958-11-13,,2,16459,Acting,65,15
1970-12-26,,2,16460,Acting,53,13
1999-11-10,,2,2342988,Acting,24,1
1936-02-11,2018-09-06,2,16475,Acting,82,2
1980-09-01,,1,213083,Acting,43,2
1975-04-30,,2,16478,Acting,48,5
1946-09-28,,2,16480,Acting,77,2
1946-07-06,,2,16483,Acting,77,21
1968-01-09,,1,16484,Acting,55,4
1979-01-24,,1,180327,Acting,44,2
1986-07-02,,1,49265,Acting,37,7
1973-12-24,,2,1228915,Acting,50,2
1977-07-08,,2,16501,Acting,46,8
1970-01-01,,1,16502,Acting,53,4
1974-05-13,,2,49271,Acting,49,5
1937-03-23,2016-02-25,2,16504,Acting,78,1
1962-06-02,,2,16505,Acting,61,1
1989-08-01,,2,16503,Acting,34,2
1968-11-21,,2,16507,Acting,55,1
2006-05-13,,2,1753210,Acting,17,1
1963-09-19,,2,49275,Acting,60,13
1985-04-10,,2,1261694,Acting,38,4
1942-08-18,,2,16506,Acting,81,5
2005-03-17,,2,2998402,Acting,18,1
2008-03-14,,1,1360010,Acting,15,4
1983-11-21,,1,114843,Acting,40,1
1965-06-15,,1,1360033,Acting,58,1
1975-03-15,,2,82092,Acting,48,5
1979-11-28,,2,82093,Acting,44,3
1976-09-28,,2,82097,Acting,47,2
1984-09-21,,1,999605,Acting,39,6
1980-02-29,,2,1622199,Acting,43,1
1978-02-14,,1,82104,Acting,45,6
1990-02-09,,1,1327299,Acting,33,2
1949-02-08,,2,16580,Acting,74,6
1987-05-29,,2,1163460,Writing,36,1
1975-01-15,,1,180425,Acting,48,1
1982-08-09,,2,213202,Acting,41,1
2003-01-28,,2,1360088,Acting,20,1
1980-09-29,,1,1655001,Acting,43,1
1991-08-04,,1,82143,Acting,32,2
1965-05-28,2025-07-29,2,16607,Acting,60,3
1988-07-04,,2,82149,Acting,35,4
1952-05-21,,2,16619,Acting,71,2
1986-11-21,,2,1097967,Acting,37,1
1984-05-08,,2,16628,Acting,39,3
1967-01-09,,2,82167,Acting,56,7
1999-10-06,,2,1032439,Acting,24,1
1978-02-10,,1,82168,Acting,45,1
1991-01-01,,1,1851642,Acting,32,2
1998-10-28,,2,147710,Acting,25,2
1996-06-04,,1,2408703,Acting,27,2
1957-11-03,,2,16644,Acting,66,9
1984-07-30,,1,180486,Acting,39,5
1972-01-01,,2,82190,Acting,51,5
1973-11-27,,2,82191,Acting,50,6
1983-04-04,,2,934159,Acting,40,6
1979-09-17,,2,82194,Directing,44,5
1944-03-10,,2,16662,Acting,79,2
1992-07-23,,2,1360152,Acting,31,1
1974-03-05,,2,16666,Acting,49,5
1969-09-20,,1,999736,Acting,54,1
1973-04-26,,1,999737,Acting,50,7
1966-01-07,,2,16702,Acting,57,7
1978-09-28,,2,213315,Acting,45,1
1976-07-24,,1,2507078,Acting,47,1
1982-02-08,,2,934219,Acting,41,1
1960-10-13,,2,49487,Acting,63,3
1965-01-01,,2,1032536,Visual Effects,58,2
1993-05-10,,1,934243,Acting,30,9
2007-11-08,,2,2343267,Acting,16,1
1962-06-16,,2,16743,Acting,61,6
1987-01-20,,2,1163622,Acting,36,5
1989-07-31,,1,999790,Acting,34,7
1965-12-08,,2,16752,Acting,58,2
1997-11-03,,1,2048372,Acting,26,3
1980-05-02,,1,475512,Acting,43,10
1995-02-02,,2,1524100,Acting,28,2
1985-05-21,2023-11-01,2,1425799,Acting,38,1
1985-11-04,,1,999817,Acting,38,4
1997-11-01,,2,934281,Acting,26,9
1981-09-07,,1,16783,Acting,42,1
1999-11-10,,1,934289,Acting,24,1
1989-03-25,,2,213394,Acting,34,3
1989-07-01,,1,213395,Acting,34,2
1968-01-01,,2,16785,Directing,55,1
1984-11-25,2022-01-19,2,16790,Acting,37,1
2001-08-05,,1,16791,Acting,22,1
1987-11-27,,1,1360281,Acting,36,4
1952-01-28,2015-03-10,2,82335,Directing,63,1
1982-03-12,,2,1458592,Acting,41,2
1966-03-04,,2,82337,Writing,57,1
1981-03-11,,2,16808,Acting,42,5
1990-08-21,,2,115128,Acting,33,6
1981-06-13,,2,16828,Acting,42,29
1979-06-25,,1,1360317,Acting,44,5
1991-08-17,2021-10-30,1,2441662,Acting,30,1
1969-03-21,,2,16834,Directing,54,1
1980-05-18,,2,16839,Acting,43,2
1983-03-07,,1,16840,Acting,40,2
1956-08-26,,2,16841,Acting,67,10
1970-06-05,,2,16842,Directing,53,6
1986-03-05,,1,115146,Acting,37,2
1970-04-21,,1,16845,Acting,53,4
1962-11-14,,2,16846,Acting,61,6
1972-04-18,,2,16847,Directing,51,17
1983-01-01,,0,115149,Acting,40,1
1992-03-13,,1,115150,Acting,31,8
1973-09-05,,1,16850,Acting,50,4
1968-02-12,,2,16851,Acting,55,27
1981-09-13,,2,115151,Acting,42,1
1965-01-12,,2,16848,Directing,58,8
1984-04-10,,1,16855,Acting,39,8
1972-01-22,,2,16856,Acting,51,5
1982-07-19,,2,49623,Acting,41,3
1967-03-16,,1,16858,Acting,56,6
1976-12-14,,1,16859,Acting,47,6
1978-03-01,,2,49624,Acting,45,1
1959-09-11,,2,16861,Acting,64,10
1970-09-07,,2,16857,Acting,53,3
1961-01-02,,2,16863,Directing,62,2
1969-07-24,,1,16866,Acting,54,17
1953-01-12,,1,16378,Directing,70,1
1977-06-09,,1,115177,Acting,46,2
1947-09-02,,1,1196527,Acting,76,3
1970-09-29,,2,82417,Acting,53,5
1962-04-26,,2,82418,Directing,61,1
2004-05-22,,1,1524215,Acting,19,2
1983-03-22,,1,1196536,Acting,40,1
1988-01-03,,2,1327613,Acting,35,3
1928-04-07,2014-07-19,2,16896,Acting,86,3
1988-02-06,,1,1425924,Acting,35,1
1995-11-07,,1,1163789,Acting,28,3
1968-12-06,,2,115218,Acting,55,2
1984-12-06,,1,115222,Acting,39,1
2004-10-03,,2,1393177,Acting,19,2
2004-09-07,,1,1393178,Acting,19,1
2000-06-20,,1,1393179,Acting,23,1
2003-09-23,,2,1393181,Acting,20,2
2005-07-18,,1,1393182,Acting,18,2
1948-12-27,,2,16927,Acting,75,3
1991-12-10,,1,1884703,Acting,32,4
1956-01-21,,1,16935,Acting,67,1
1975-04-02,,2,49706,Acting,48,4
1959-03-15,,2,16938,Directing,64,4
1948-09-19,,2,16940,Acting,75,15
1959-01-01,,2,148012,Acting,64,1
1978-08-03,,2,180789,Acting,45,2
1995-08-04,,1,1622590,Acting,28,1
1957-07-07,,2,16959,Directing,66,3
1958-10-20,,1,16960,Directing,65,3
1971-01-27,,1,49734,Acting,52,1
1968-04-24,,2,49735,Acting,55,8
1970-10-02,,1,16971,Acting,53,1
1968-12-06,,2,213581,Acting,55,1
1978-11-07,,2,82511,Directing,45,5
1972-02-15,,2,213596,Acting,51,3
1983-09-19,,2,1163873,Acting,40,1
1960-05-24,,2,17005,Acting,63,15
1965-12-03,,0,1262197,Writing,58,1
1950-02-25,,2,17016,Directing,73,1
1981-05-04,,1,17018,Acting,42,3
1994-05-16,,2,148096,Acting,29,3
1981-03-17,,2,1688196,Acting,42,3
1986-10-15,,2,1294982,Acting,37,4
1981-02-14,,1,115335,Acting,42,7
1970-06-26,,2,17039,Acting,53,15
1974-06-28,,1,49812,Acting,49,1
1961-03-31,2011-02-27,2,17046,Directing,49,4
1966-10-06,,1,49818,Acting,57,2
1978-04-19,,2,17051,Acting,45,28
1978-07-12,,2,17052,Acting,45,14
2002-10-30,,2,1393311,Acting,21,1
1960-11-06,,2,49827,Acting,63,3
1950-02-16,2020-02-27,2,49832,Acting,70,4
1980-10-14,,2,17064,Acting,43,5
1984-05-22,,1,17067,Acting,39,1
1983-05-08,,1,148139,Acting,40,1
1979-10-27,,1,82606,Acting,44,1
1963-01-29,,2,17078,Acting,60,5
1968-01-21,,1,82622,Acting,55,1
1954-04-23,,2,17087,Directing,69,4
1962-01-07,,1,82625,Acting,61,1
1973-08-01,,2,17093,Acting,50,1
1976-06-27,,2,82631,Acting,47,5
1986-02-19,,1,82639,Acting,37,5
2001-09-19,,1,967376,Acting,22,4
1961-03-03,,1,82653,Acting,62,1
2002-12-13,,2,1491689,Acting,21,1
